lsoa_code,e_i,D_A,D_B,D_C,D_D,IMD_i,london_income_decile,x_j_A_p2000,s_j_A_p2000,A_i_A_p2000,x_j_A_p5000,s_j_A_p5000,A_i_A_p5000,x_j_A_p8000,s_j_A_p8000,A_i_A_p8000,x_j_B_p2000,s_j_B_p2000,A_i_B_p2000,x_j_B_p5000,s_j_B_p5000,A_i_B_p5000,x_j_B_p8000,s_j_B_p8000,A_i_B_p8000,x_j_C_p2000,s_j_C_p2000,A_i_C_p2000,x_j_C_p5000,s_j_C_p5000,A_i_C_p5000,x_j_C_p8000,s_j_C_p8000,A_i_C_p8000,x_j_D_p2000,s_j_D_p2000,A_i_D_p2000,x_j_D_p5000,s_j_D_p5000,A_i_D_p5000,x_j_D_p8000,s_j_D_p8000,A_i_D_p8000
E01000058,0,79.53603896103894,82.526594025974,88.50770415584414,94.48881428571426,0.376,3,0.0,79.536039,1.4399846393063698,0.0,79.536039,1.6480181279138613,6.0,0.53041565,2.0259223295129165,0.0,82.526594,1.4179561892779144,0.0,82.526594,1.6404526383517934,6.0,3.5209707,2.0331753417441827,0.0,88.507704,1.4141726290076408,0.0,88.507704,1.6648121612006002,6.0,9.5020808,2.073443891733623,0.0,94.488814,1.414826324117995,0.0,94.488814,1.634224390471326,7.0,2.3155871,2.077428602491816
E01000059,1,79.56354532225004,82.59491639902777,88.65765855258321,94.72040070613868,0.381,3,0.0,66.395941,1.4236892995684798,0.0,66.395941,1.627208346993302,0.0,66.395941,1.94586596530383,0.0,69.427313,1.4025480461722242,0.0,69.427313,1.6222595715907198,0.0,69.427313,1.955574413659187,0.0,75.490055,1.396229192885832,0.0,75.490055,1.6443518369979238,5.0,9.6520352,2.027183335014323,0.0,81.552797,1.3929037849910126,0.0,81.552797,1.6156971151098678,0.0,81.552797,1.9881605735888357
E01000060,0,80.54123376623374,83.81926198051946,90.3753184090909,96.93137483766232,0.407,2,0.0,80.541234,1.3610024365420257,0.0,80.541234,1.6270533062555999,6.0,1.5356105,1.9386257356031282,0.0,83.819262,1.3548727037369281,6.0,4.8136387,1.6782123103752933,6.0,4.8136387,1.938418202459849,0.0,90.375318,1.352191727827284,6.0,11.369695,1.6825235844810864,6.0,11.369695,1.9673322485220897,7.0,4.7581476,1.428510782543541,7.0,4.7581476,1.6674619486165756,7.0,4.7581476,2.0092673342087646
E01000061,0,58.42694805194804,62.45840746753245,70.52132629870128,78.58424512987011,0.69,1,0.0,58.426948,1.3531848931151087,0.0,58.426948,1.6222525380568449,4.0,5.7565325,1.9073021673003245,0.0,62.458407,1.3575248018281882,0.0,62.458407,1.621700005147186,4.0,9.7879919,1.9021017650137348,0.0,70.521326,1.3549953240620622,0.0,70.521326,1.6226385379390025,5.0,4.6833069,1.9359248317885938,0.0,78.584245,1.3612352635181002,0.0,78.584245,1.5968376633287125,5.0,12.746226,1.9775577521367955
E01000062,1,104.7160946023559,108.44398757019977,115.89977350588752,123.35555944157524,0.356,3,0.0,91.548491,1.3977174576910674,6.0,12.542867,1.7114803720774,6.0,12.542867,1.9851408624241276,0.0,95.276384,1.3760549409193672,7.0,3.1031565,1.7082874470840035,7.0,3.1031565,1.9958556318109446,0.0,102.73217,1.3729429167880416,7.0,10.558942,1.717851303541941,7.0,10.558942,2.033791929726731,8.0,4.8471245,1.4774888485873872,8.0,4.8471245,1.701123511866165,8.0,4.8471245,2.062038001670029
E01000063,0,73.63051948051945,76.03087441558438,80.83158428571424,85.63229415584412,0.326,4,0.0,73.630519,1.4018306918678678,5.0,7.7925001,1.7147922044800432,5.0,7.7925001,1.991060349868382,0.0,76.030874,1.3915098810766073,0.0,76.030874,1.6601903124562296,5.0,10.192855,1.9887552951541314,0.0,80.831584,1.3897929755538707,0.0,80.831584,1.6713298573053712,6.0,1.825961,2.0435954967554624,0.0,85.632294,1.421030886752776,0.0,85.632294,1.6469575356097577,6.0,6.6266708,2.0790435445926674
E01000064,0,94.86525974025972,98.51757224025972,105.82219724025973,113.1268222402597,0.385,3,0.0,94.86526,1.3730438163992598,7.0,2.6920325,1.6895845292946938,7.0,2.6920325,1.958981084738054,0.0,98.517572,1.352536684483686,7.0,6.344345,1.6894831553422869,7.0,6.344345,1.963793437578099,0.0,105.8222,1.349022602122061,8.0,0.48136616,1.703791598602973,8.0,0.48136616,2.001156356169749,8.0,7.7859912,1.444493355769139,8.0,7.7859912,1.6820283265172469,8.0,7.7859912,2.024185081560025
E01000065,1,91.86484370243058,96.19167784081505,104.845346117584,113.49901439435298,0.471,1,0.0,78.69724,1.425771396300101,0.0,78.69724,1.6845337871286699,0.0,78.69724,1.9799455957475924,0.0,83.024074,1.4032971342006033,6.0,4.0184506,1.7105521780190198,0.0,83.024074,1.9788387837800303,0.0,91.677742,1.4012636452586502,6.0,12.672119,1.726574482009961,6.0,12.672119,2.0789726702626417,0.0,100.33141,1.4425316050274102,0.0,100.33141,1.654083342544791,7.0,8.1581833,2.104162267712664
E01000066,1,105.5710422939493,108.2947751851332,113.74224096750098,119.18970674986876,0.258,6,0.0,92.403438,1.604119795382797,0.0,92.403438,1.7970906413496053,7.0,0.23021121,2.2058771220027955,0.0,95.127171,1.5859220826732434,0.0,95.127171,1.8198368900315036,7.0,2.9539441,2.1948667439955214,0.0,100.57464,1.5987519289143362,7.0,8.4014099,1.8971056516545635,7.0,8.4014099,2.2391680229388715,0.0,106.0221,1.5766146334700142,8.0,0.68127178,1.89006616695776,8.0,0.68127178,2.2620902105430227
E01000067,0,92.60357142857144,95.47428214285712,101.21570357142856,106.957125,0.31,4,7.0,0.43034423,1.689981255656128,0.0,92.603571,1.821380204404604,7.0,0.43034423,2.2275324062805857,0.0,95.474282,1.6183281856834932,7.0,3.3010549,1.9050219910882014,7.0,3.3010549,2.2094832697559097,7.0,9.0424764,1.6855904670719595,7.0,9.0424764,1.9214805087944904,7.0,9.0424764,2.248427595050628,0.0,106.95713,1.6021097408029004,8.0,1.6162939,1.9162177365272157,8.0,1.6162939,2.272545545723196
E01000068,0,67.22240259740259,69.03068522727271,72.64725048701298,76.26381574675324,0.269,5,0.0,67.222403,1.6971680742852058,0.0,67.222403,1.8876559342534227,0.0,67.222403,2.1897166093677605,0.0,69.030685,1.687257265418579,0.0,69.030685,1.8999431098484736,0.0,69.030685,2.1631820926644973,0.0,72.64725,1.6931147208785122,0.0,72.64725,1.9082780883730095,0.0,72.64725,2.191089598179737,0.0,76.263816,1.6809855456347993,0.0,76.263816,1.8975040099058118,0.0,76.263816,2.198829970315445
E01000069,1,98.22996312256032,99.91951848826837,103.29862921968444,106.67773995110052,0.172,8,6.0,6.0567359,1.6948868820823715,6.0,6.0567359,1.8846530952331297,6.0,6.0567359,2.211160408455695,6.0,7.7462913,1.669217466604444,6.0,7.7462913,1.9032352757443383,6.0,7.7462913,2.200347829118969,0.0,90.131025,1.6381394452356375,6.0,11.125402,1.9198048318889858,6.0,11.125402,2.238377753064789,0.0,93.510136,1.6178903475377746,0.0,93.510136,1.8563537819685434,7.0,1.3369089,2.256535081258924
E01000070,2,92.01376940959298,94.19449574460036,98.55594841461505,102.91740108462976,0.237,6,0.0,65.678562,1.69609587559825,0.0,65.678562,1.8843828381901004,0.0,65.678562,2.2010396422948015,0.0,67.859288,1.683256554570989,0.0,67.859288,1.9030546832870991,0.0,67.859288,2.176086266867829,0.0,72.220741,1.691406181910585,0.0,72.220741,1.9099058127722148,0.0,72.220741,2.20724320549572,0.0,76.582193,1.6727953303560823,0.0,76.582193,1.8994016966391651,0.0,76.582193,2.2179500110880306
E01000071,0,110.32012987012982,113.3649654545454,119.45463662337656,125.54430779220772,0.276,5,8.0,4.9792988,1.6938387356851339,8.0,4.9792988,1.8908220726127591,8.0,4.9792988,2.1982381670901985,0.0,113.36497,1.6088837385300985,8.0,8.0241344,1.8986783440351809,8.0,8.0241344,2.1963333195557744,9.0,0.94620166,1.6898041364034453,9.0,0.94620166,1.9223549428725248,9.0,0.94620166,2.2426964186323293,9.0,7.0358728,1.6765704098327094,9.0,7.0358728,1.9081247054914692,9.0,7.0358728,2.248970697935149
E01000072,0,79.28474025974023,82.90805288961036,90.15467814935062,97.40130340909089,0.457,2,0.0,79.28474,1.552338078056281,0.0,79.28474,1.7526750630580763,6.0,0.27911695,2.1421804661739583,0.0,82.908053,1.5379558412357288,0.0,82.908053,1.7623966515492753,6.0,3.9024296,2.140836445205774,0.0,90.154678,1.543731527740395,0.0,90.154678,1.7826948422923956,6.0,11.149055,2.187824292718049,0.0,97.401303,1.533162121240193,0.0,97.401303,1.764780979923808,7.0,5.2280762,2.1957642045030594
E01000073,0,77.52564935064933,80.74296379870128,87.17759269480517,93.61222159090909,0.415,2,0.0,77.525649,1.5350384949876137,0.0,77.525649,1.7429630245994125,0.0,77.525649,2.0958595380555662,0.0,80.742964,1.5253793161292744,0.0,80.742964,1.75326166450059,0.0,80.742964,2.09450305896398,0.0,87.177593,1.5303212143475462,0.0,87.177593,1.7738207658132275,6.0,8.1719694,2.195721867962172,0.0,93.612222,1.521357662812794,0.0,93.612222,1.7568787133844943,7.0,1.4389944,2.213374745758549
E01000074,0,70.237987012987,72.97726850649349,78.45583149350648,83.93439448051947,0.39,3,0.0,70.237987,1.4970072949254707,0.0,70.237987,1.70911545626997,5.0,4.3999676,2.098706277952849,0.0,72.977269,1.4865350768495706,0.0,72.977269,1.713252196200746,5.0,7.1392491,2.1004802795152564,0.0,78.455831,1.4884053901020606,0.0,78.455831,1.7319426084313385,5.0,12.617812,2.1570218653018705,0.0,83.934394,1.4854016669965722,0.0,83.934394,1.7111497735884063,0.0,83.934394,2.1199644233302157
E01000075,1,85.27964471047629,87.88067387414581,93.08273220148486,98.28479052882392,0.305,4,0.0,72.112041,1.4775915131388544,0.0,72.112041,1.6886777035425165,5.0,6.2740214,2.0725054814926933,0.0,74.71307,1.462684603337139,0.0,74.71307,1.687276187025462,5.0,8.8750506,2.0737284391815898,0.0,79.915128,1.462005255745198,0.0,79.915128,1.707993588040456,6.0,0.90950501,2.131729834706835,0.0,85.117187,1.4624259747938293,0.0,85.117187,1.6826570856451113,6.0,6.1115633,2.1290207646365547
E01000076,0,82.92857142857142,85.97204999999998,92.05900714285714,98.14596428571429,0.367,3,0.0,82.928571,1.4994030567176204,0.0,82.928571,1.7045649389205821,6.0,3.9229481,2.100767927787267,0.0,85.97205,1.4868450385464134,0.0,85.97205,1.7084686848364472,6.0,6.9664267,2.1040688724941266,0.0,92.059007,1.488048852045797,0.0,92.059007,1.7274550629015561,6.0,13.053384,2.151485631474615,0.0,98.145964,1.4830671809539178,0.0,98.145964,1.7060310172606004,7.0,5.9727371,2.1480458788757515
E01000077,0,64.70941558441558,67.33661785714285,72.59102240259739,77.84542694805195,0.406,2,0.0,64.709416,1.4728590436809406,0.0,64.709416,1.6969356658062988,4.0,12.039,2.077465066806498,0.0,67.336618,1.4635253432608442,0.0,67.336618,1.6970774138770797,5.0,1.4985984,2.0810533252833414,0.0,72.591022,1.4645921751477502,0.0,72.591022,1.717994583766015,5.0,6.753003,2.146796392176603,0.0,77.845427,1.468841190644869,0.0,77.845427,1.6942268891603325,5.0,12.007408,2.1585240702202837
E01000078,0,74.38441558441559,77.38210753246754,83.37749142857143,89.37287532467533,0.403,2,0.0,74.384416,1.4471266447722977,0.0,74.384416,1.6875191901621116,0.0,74.384416,2.0257045481793083,0.0,77.382108,1.4365202738416665,0.0,77.382108,1.6795396148441255,0.0,77.382108,2.0175099273898187,0.0,83.377491,1.4368618467638092,6.0,4.3718681,1.7521638461303368,6.0,4.3718681,2.130041262109263,0.0,89.372875,1.456518079049876,0.0,89.372875,1.6805092619771367,6.0,10.367252,2.1503832335766084
E01000079,1,85.22602835806316,88.37086880447569,94.66054969730077,100.9502305901258,0.369,3,0.0,72.058424,1.4495369044832351,0.0,72.058424,1.674349005923251,5.0,6.220405,2.039465228564295,0.0,75.203265,1.4206195397599664,0.0,75.203265,1.6565744388574322,5.0,9.3652455,2.038888077815917,0.0,81.492946,1.4180179942167195,0.0,81.492946,1.6840538021040312,6.0,2.4873225,2.098730916092912,0.0,87.782627,1.438658893150668,0.0,87.782627,1.6486224524665714,6.0,8.7770034,2.098374451285675
E01000080,0,72.87662337662334,75.39086688311684,80.41935389610386,85.44784090909086,0.345,4,0.0,72.876623,1.4529419317883203,0.0,72.876623,1.6782893715147815,5.0,7.038604,2.058441527084237,0.0,75.390867,1.437280303355294,0.0,75.390867,1.6716690615013161,0.0,75.390867,2.013678107239402,0.0,80.419354,1.436587735543128,0.0,80.419354,1.6964918653214554,6.0,1.4137306,2.1231439839954658,0.0,85.447841,1.44987529913368,0.0,85.447841,1.6669363610500043,6.0,6.4422176,2.13179866638073
E01000081,0,82.425974025974,85.16251636363633,90.635601038961,96.10868571428568,0.332,4,0.0,82.425974,1.4339777793210833,0.0,82.425974,1.6743948917733968,6.0,3.4203507,2.0418446454176014,0.0,85.162516,1.4129178011784984,0.0,85.162516,1.6600939806674495,6.0,6.1568931,2.037746785405136,0.0,90.635601,1.4113201054973272,0.0,90.635601,1.683476073398886,6.0,11.629978,2.09879055379984,7.0,3.9354585,1.4972372639583287,0.0,96.108686,1.6532457721629243,7.0,3.9354585,2.119178927176222
E01000082,0,86.06980519480517,89.46956249999998,96.2690771103896,103.0685917207792,0.395,3,0.0,86.069805,1.4252168084819372,6.0,7.0641819,1.7313346939176935,6.0,7.0641819,2.037801384340757,0.0,89.469562,1.4141018813175052,0.0,89.469562,1.6709076919258006,6.0,10.463939,2.0321606249196735,0.0,96.269077,1.4137696361661418,0.0,96.269077,1.6925452899865365,7.0,4.0958499,2.098860889690586,7.0,10.895365,1.4980328767255484,7.0,10.895365,1.7233006798340442,7.0,10.895365,2.1286347250268927
E01000083,1,96.20103422973632,100.27995808107714,108.43780578375878,116.59565348644044,0.424,2,0.0,83.03343,1.4677137602639143,0.0,83.03343,1.7056009533745173,6.0,4.027807,2.0970747193905668,0.0,87.112354,1.4614783276630114,0.0,87.112354,1.7037522311286168,6.0,8.1067309,2.0890617318681306,0.0,95.270202,1.4631447371734434,0.0,95.270202,1.7292641835318139,7.0,3.0969747,2.1628908771381163,0.0,103.42805,1.472003445750961,0.0,103.42805,1.7051490212501945,7.0,11.254822,2.1861699365945864
E01000084,2,55.96846422397014,58.00571632172265,62.08022051722767,66.1547247127327,0.364,3,0.0,29.633256,1.4335969034675582,0.0,29.633256,1.6432643944539618,2.0,3.2980487,1.9723908803311532,0.0,31.670509,1.4053682854173197,0.0,31.670509,1.6310105155560883,2.0,5.3353008,1.9803997193266958,0.0,35.745013,1.3991021602459088,0.0,35.745013,1.65289595396418,2.0,9.409805,2.0143305711708073,0.0,39.819517,1.4016324192163887,0.0,39.819517,1.6231448234620869,3.0,0.31670529,2.0230362502776735
E01000085,0,56.66785714285713,59.08757464285713,63.92700964285712,68.76644464285712,0.427,2,0.0,56.667857,1.3929871662226287,0.0,56.667857,1.5986753118932233,4.0,3.9974416,1.9409002028249491,0.0,59.087575,1.3667238607190604,0.0,59.087575,1.5905595845038314,4.0,6.4171591,1.9502496755407746,0.0,63.92701,1.3579235792935738,0.0,63.92701,1.6087006764446259,4.0,11.256594,1.9739942058462512,0.0,68.766445,1.3543680371201767,0.0,68.766445,1.5814720136028533,5.0,2.9284252,1.9881934360623337
E01000086,0,53.77792207792207,56.12801727272727,60.828207662337654,65.52839805194805,0.437,2,0.0,53.777922,1.4058870350690493,0.0,53.777922,1.6100990612940087,0.0,53.777922,1.9237452587403494,0.0,56.128017,1.3826155765895676,0.0,56.128017,1.6038136058953008,0.0,56.128017,1.9332244895702757,0.0,60.828208,1.3750815199272388,0.0,60.828208,1.6243370032076698,0.0,60.828208,1.964978329395225,0.0,65.528398,1.3717011840174664,0.0,65.528398,1.5959896685283468,0.0,65.528398,1.9650230298052787
E01000087,1,63.38087083633957,66.20131958855667,71.8422170929909,77.48311459742511,0.445,2,0.0,50.213267,1.382023438760848,0.0,50.213267,1.5771455578934797,0.0,50.213267,1.86252637684606,0.0,53.033716,1.3634492735024448,0.0,53.033716,1.5778507620207574,0.0,53.033716,1.875280109444268,0.0,58.674613,1.3517148624368813,0.0,58.674613,1.5988783720472264,0.0,58.674613,1.8876844143859368,0.0,64.315511,1.3403674503033982,0.0,64.315511,1.5695439874237478,0.0,64.315511,1.8949740868889677
E01000088,0,73.12792207792207,75.59233305194805,80.52115499999998,85.44997694805194,0.337,4,0.0,73.127922,1.3656640401406714,0.0,73.127922,1.5641569458333824,5.0,7.2899027,1.8946946545255772,0.0,75.592333,1.343331062249789,0.0,75.592333,1.562602197082885,5.0,9.7543136,1.9060934622333041,0.0,80.521155,1.329823467765459,0.0,80.521155,1.5800222476380328,0.0,80.521155,1.8752804003604648,0.0,85.449977,1.3183412454586563,0.0,85.449977,1.5526588775790868,0.0,85.449977,1.88492710944108
E01000089,0,72.12272727272726,75.37546227272725,81.88093227272725,88.38640227272727,0.451,2,0.0,72.122727,1.3480596882563387,0.0,72.122727,1.5416659673446966,0.0,72.122727,1.8141930147024936,0.0,75.375462,1.3268584295537846,0.0,75.375462,1.543493393260622,0.0,75.375462,1.826787330072748,0.0,81.880932,1.3068926451815095,0.0,81.880932,1.5609823237839642,0.0,81.880932,1.8309203000470209,0.0,88.386402,1.29035187643453,0.0,88.386402,1.5322832520874683,0.0,88.386402,1.8423280464457865
E01000090,0,66.21720779220779,69.22346902597403,75.23599149350649,81.24851396103897,0.454,2,0.0,66.217208,1.3442461056843076,0.0,66.217208,1.5324135004740058,5.0,0.37918837,1.8333158876509836,0.0,69.223469,1.3276887846455072,0.0,69.223469,1.5368596063537026,5.0,3.3854496,1.8493237240503013,0.0,75.235991,1.3130264062567454,0.0,75.235991,1.5595670091877147,5.0,9.3979721,1.85728272466006,0.0,81.248514,1.2974264038666057,0.0,81.248514,1.5239337254985603,6.0,2.2428907,1.8735238651840311
E01000091,2,72.67498379996667,76.301465491585,83.55442887482167,90.80739225805836,0.499,1,0.0,46.339776,1.5565924218670608,0.0,46.339776,1.7546539065972266,0.0,46.339776,2.0363852696945646,0.0,49.966258,1.5468359333434045,0.0,49.966258,1.7610556669748534,0.0,49.966258,2.0546175313427573,0.0,57.219221,1.5466806234347206,0.0,57.219221,1.7800903910599648,4.0,4.5488056,2.115938439187663,0.0,64.472184,1.5391549530111748,0.0,64.472184,1.7624905093620329,4.0,11.801769,2.1122388051313132
E01000093,0,58.04999999999998,60.78415499999998,66.25246499999997,71.72077499999997,0.471,1,0.0,58.05,1.5783008501511029,0.0,58.05,1.773379884263575,0.0,58.05,2.0539811483123875,0.0,60.784155,1.568177808208039,0.0,60.784155,1.7791208507854441,0.0,60.784155,2.0675499806775615,0.0,66.252465,1.5699548751872625,0.0,66.252465,1.7960519040630643,5.0,0.41444558,2.142527433934736,0.0,71.720775,1.5623010194675906,0.0,71.720775,1.780117359344238,0.0,71.720775,2.098647803049805
E01000094,0,90.46753246753244,93.85101818181818,100.6179896103896,107.38496103896102,0.374,3,0.0,90.467532,1.5000905540296143,6.0,11.461909,1.74906776383483,6.0,11.461909,2.0283731794584696,0.0,93.851018,1.4905449631840542,7.0,1.677791,1.763934877286441,7.0,1.677791,2.0620067590748032,0.0,100.61799,1.4882258789656992,7.0,8.4447624,1.7866730226106635,7.0,8.4447624,2.0754757745796635,0.0,107.38496,1.4805012776183606,8.0,2.04413,1.774929177782636,8.0,2.04413,2.086472149927716
E01000095,0,88.70844155844155,93.36563474025974,102.6800211038961,111.99440746753244,0.525,1,0.0,88.708442,1.4181570398851018,0.0,88.708442,1.6129525930474422,6.0,9.7028182,1.9510451594285656,0.0,93.365635,1.4046948529225634,0.0,93.365635,1.6161864663215324,7.0,1.1924075,1.976683647049779,0.0,102.68002,1.3984767492037116,7.0,10.506794,1.7041516074775753,7.0,10.506794,1.9925271819042059,0.0,111.99441,1.3894544325458666,8.0,6.6535764,1.6839122572612482,8.0,6.6535764,2.005441936650167
E01000096,2,57.463485320970335,59.8597126588548,64.65216733462373,69.44462201039265,0.417,2,0.0,31.128278,1.5250302750333564,0.0,31.128278,1.7237227400493562,2.0,4.7930698,2.0444955420494004,0.0,33.524505,1.513425082593372,0.0,33.524505,1.72885321091817,2.0,7.1892971,2.057048109428448,0.0,38.31696,1.5131914595594411,0.0,38.31696,1.7486910507947129,2.0,11.981752,2.091983602754058,0.0,43.109414,1.505793275874633,0.0,43.109414,1.7280052741005987,0.0,43.109414,2.0626882905317863
E01000097,0,75.26396103896103,78.39494181818182,84.65690337662336,90.91886493506492,0.416,2,0.0,75.263961,1.4537457426836673,5.0,9.4259416,1.7663500947369122,5.0,9.4259416,2.0729031618212717,0.0,78.394942,1.4584659036873777,5.0,12.556922,1.7746074628530044,5.0,12.556922,2.048618037932411,6.0,5.6512801,1.5147295842551032,6.0,5.6512801,1.782149146356483,6.0,5.6512801,2.100078496889493,0.0,90.918865,1.4651212759208678,6.0,11.913242,1.7804752797711947,6.0,11.913242,2.146605421700316
E01000098,0,75.3896103896104,78.71429220779221,85.36365584415586,92.01301948051947,0.441,2,0.0,75.38961,1.460089715257157,0.0,75.38961,1.7218272946442346,5.0,9.551591,2.0866457599756174,0.0,78.714292,1.4628272354600003,0.0,78.714292,1.7286206099601846,5.0,12.876273,2.0651793933818383,0.0,85.363656,1.4728786443798185,0.0,85.363656,1.734365592846106,6.0,6.3580325,2.120962090808864,0.0,92.013019,1.468657440337196,6.0,13.007396,1.7779211762840046,6.0,13.007396,2.1627656858474844
E01000099,0,121.125974025974,125.2805949350649,133.58983675324671,141.89907857142853,0.343,4,9.0,2.6175391,1.5074527439511396,9.0,2.6175391,1.7864669442998968,9.0,2.6175391,2.0778708772957692,9.0,6.77216,1.5109875396833083,9.0,6.77216,1.7879899854605077,9.0,6.77216,2.061216323251584,10.0,1.9137979,1.528690535960923,10.0,1.9137979,1.801375532031099,10.0,1.9137979,2.1122574491861297,10.0,10.22304,1.5287023708738545,10.0,10.22304,1.7903156271709642,10.0,10.22304,2.1586849933705485
E01000100,0,77.90259740259737,80.55907597402593,85.87203311688307,91.18499025974022,0.341,4,0.0,77.902597,1.4205755493488859,0.0,77.902597,1.696591962528594,0.0,77.902597,1.9839839083915864,0.0,80.559076,1.4195587572955541,0.0,80.559076,1.6844299518201937,0.0,80.559076,1.975142017347625,0.0,85.872033,1.421134493168685,0.0,85.872033,1.6986928535397396,0.0,85.872033,2.0217284343227178,0.0,91.18499,1.4375638125365036,0.0,91.18499,1.6820982972894425,6.0,12.179367,2.115375719121639
