lsoa_code,lsoa_name,e_i,S_eff_i,U_i,n_evse,n_active_evse,n_active_locations,has_evse_i
E01003049,Lambeth 011C,3,0.0753171296257716,0.0251057098752572,3,2,2,True
E01003050,Lambeth 016B,1,0.038888503083719134,0.038888503083719134,1,1,1,True
E01003051,Lambeth 018C,7,0.17869502314544752,0.025527860449349647,9,3,2,True
E01003052,Lambeth 016C,3,0.15440277776890435,0.051467592589634785,3,3,3,True
E01003053,Lambeth 015B,6,0.11429185956539352,0.01904864326089892,8,5,5,True
E01003054,Lambeth 015C,5,0.13449112654089507,0.026898225308179015,5,5,5,True
E01003055,Lambeth 016D,2,0.021295910492669753,0.010647955246334877,2,1,1,True
E01003056,Lambeth 015D,3,0.16094984567592593,0.053649948558641976,3,1,1,True
E01003057,Lambeth 017D,2,0.22346682097955245,0.11173341048977622,2,2,2,True
E01003058,Lambeth 015E,6,0.6156491126479553,0.10260818544132588,7,5,4,True
E01003059,Lambeth 011D,2,0.11331095678858025,0.056655478394290124,3,2,1,True
E01003060,Lambeth 011E,1,0.09445100308294753,0.09445100308294753,1,1,1,True
E01003061,Lambeth 011F,2,0.024478395061728397,0.012239197530864198,4,2,1,True
E01003062,Lambeth 033A,8,0.15084760802237654,0.018855951002797067,9,5,5,True
E01003063,Lambeth 033B,1,0.03391358024459877,0.03391358024459877,1,1,1,True
E01003064,Lambeth 028A,6,0.21082098765200616,0.03513683127533436,7,4,4,True
E01003065,Lambeth 031A,4,0.21550675154050927,0.05387668788512732,5,3,2,True
E01003066,Lambeth 028B,2,0.2030057870322145,0.10150289351610725,3,3,2,True
E01003067,Lambeth 033C,10,0.10851793981095678,0.010851793981095679,12,7,7,True
E01003068,Lambeth 031B,2,0.1627071759220679,0.08135358796103395,2,2,2,True
E01003069,Lambeth 033D,3,0.003821373456404321,0.0012737911521347736,3,1,1,True
E01003070,Lambeth 033E,3,0.18705439814544753,0.06235146604848251,5,2,2,True
E01003071,Lambeth 018D,7,0.1284662422814429,0.018352320325920414,9,6,5,True
E01003072,Lambeth 014A,5,0.04874942129301698,0.009749884258603396,6,2,2,True
E01003073,Lambeth 014B,11,0.2149272762309028,0.019538843293718435,13,8,6,True
E01003074,Lambeth 018E,5,0.041262345675733024,0.008252469135146604,6,5,4,True
E01003075,Lambeth 009C,3,0.03799112654282408,0.012663708847608026,3,2,2,True
E01003076,Lambeth 014C,7,0.35485995369290124,0.05069427909898589,9,5,5,True
E01003077,Lambeth 014D,9,0.44141062242335394,0.04904562471370599,12,6,4,True
E01003078,Lambeth 014E,8,0.13188541666493056,0.01648567708311632,10,4,4,True
E01003079,Lambeth 027A,3,0.027514724793467074,0.00917157493115569,9,3,2,True
E01003080,Lambeth 027B,5,0.2140728202124807,0.04281456404249614,8,5,4,True
E01003081,Lambeth 028C,7,0.21304996141280863,0.030435708773258376,9,4,3,True
E01003082,Lambeth 031C,3,0.21308641974652776,0.07102880658217592,3,3,3,True
E01003083,Lambeth 030A,2,0.09027700617206791,0.045138503086033954,2,2,2,True
E01003084,Lambeth 030B,4,0.03206134259182099,0.008015335647955247,4,2,2,True
E01003085,Lambeth 030C,8,0.24622415122993827,0.030778018903742283,8,8,8,True
E01003086,Lambeth 031D,1,0.051161651233410495,0.051161651233410495,1,1,1,True
E01003087,Lambeth 031E,0,0.0,,0,0,0,False
E01003088,Lambeth 010A,3,0.09063541666550927,0.030211805555169755,3,3,3,True
E01003089,Lambeth 008A,3,0.07008005401138118,0.023360018003793726,6,2,1,True
E01003090,Lambeth 012D,3,0.05104166666512345,0.017013888888374483,3,1,1,True
E01003091,Lambeth 008B,3,0.11673958333121141,0.038913194443737135,4,3,2,True
E01003092,Lambeth 008C,6,0.3412608024645062,0.05687680041075103,12,5,4,True
E01003093,Lambeth 010B,1,0.06389081790007717,0.06389081790007717,1,1,1,True
E01003094,Lambeth 010C,3,0.20701388888425926,0.06900462962808641,4,3,2,True
E01003095,Lambeth 012E,5,0.16751697530478396,0.033503395060956793,6,4,4,True
E01003096,Lambeth 010D,8,0.22812538579783953,0.02851567322472994,8,6,6,True
E01003097,Lambeth 006A,4,0.12455015431828703,0.031137538579571758,4,4,4,True
E01003098,Lambeth 005A,4,0.06469868826967592,0.01617467206741898,4,3,3,True
E01003099,Lambeth 005B,1,0.027493441356867286,0.027493441356867286,1,1,1,True
E01003100,Lambeth 005C,4,0.4500995370235339,0.11252488425588347,4,4,4,True
E01003101,Lambeth 003A,4,0.20471373453568673,0.05117843363392168,6,4,3,True
E01003102,Lambeth 004A,3,0.1764521604527392,0.05881738681757973,4,4,3,True
E01003104,Lambeth 004C,3,0.1067847222202932,0.0355949074067644,4,3,3,True
E01003105,Lambeth 003B,7,0.2511242283909465,0.03587488977013521,11,5,3,True
E01003106,Lambeth 003C,4,0.2745401234529321,0.06863503086323303,4,3,3,True
E01003107,Lambeth 003D,6,0.35466358024228395,0.059110596707047325,8,4,4,True
E01003108,Lambeth 002B,0,0.0,,0,0,0,False
E01003110,Lambeth 002C,9,0.24109760801736113,0.026788623113040127,12,7,7,True
E01003111,Lambeth 002D,0,0.0,,0,0,0,False
E01003112,Lambeth 002E,4,0.22764564042843363,0.05691141010710841,5,4,4,True
E01003113,Lambeth 032A,3,0.18563348764699075,0.061877829215663586,3,3,3,True
E01003114,Lambeth 032B,7,0.3357129629564043,0.047958994708057756,8,6,6,True
E01003115,Lambeth 034A,1,0.17134336418711418,0.17134336418711418,1,1,1,True
E01003116,Lambeth 029A,1,0.023151234566743825,0.023151234566743825,1,1,1,True
E01003117,Lambeth 029B,6,0.24229398147067902,0.04038233024511317,8,3,3,True
E01003118,Lambeth 029C,4,0.02146547067824074,0.005366367669560185,6,2,1,True
E01003119,Lambeth 032C,10,0.18809239967766203,0.018809239967766202,20,7,5,True
E01003120,Lambeth 032D,5,0.31804012344598764,0.06360802468919753,5,4,4,True
E01003121,Lambeth 006B,0,0.0,,0,0,0,False
E01003122,Lambeth 004D,2,0.07064506172685187,0.03532253086342593,2,2,2,True
E01003123,Lambeth 006C,4,0.11698283178356482,0.029245707945891205,6,4,3,True
E01003124,Lambeth 006D,2,0.0,0.0,4,0,0,True
E01003125,Lambeth 006E,1,0.02523611111072531,0.02523611111072531,1,1,1,True
E01003126,Lambeth 008D,2,0.06624074073996913,0.03312037036998457,2,1,1,True
E01003127,Lambeth 010E,8,0.17222463347839506,0.021528079184799383,18,6,3,True
E01003128,Lambeth 008E,0,0.0,,0,0,0,False
E01003129,Lambeth 004E,4,0.095023919751929,0.02375597993798225,4,4,4,True
E01003130,Lambeth 026A,3,0.24140837190837192,0.08046945730279063,5,3,2,True
E01003131,Lambeth 026B,2,0.2067145061705247,0.10335725308526235,2,2,2,True
E01003132,Lambeth 024A,0,0.0,,0,0,0,False
E01003133,Lambeth 027C,4,0.18761612653819446,0.046904031634548614,4,2,2,True
E01003134,Lambeth 027D,3,0.08920949073919754,0.029736496913065846,4,1,1,True
E01003135,Lambeth 026C,3,0.1741975308595679,0.05806584361985597,3,2,2,True
E01003136,Lambeth 022A,4,0.14441550925231483,0.03610387731307871,4,3,3,True
E01003137,Lambeth 022B,1,0.38698186722530864,0.38698186722530864,1,1,1,True
E01003138,Lambeth 026D,4,0.4191010802368827,0.10477527005922067,4,4,4,True
E01003139,Lambeth 035A,2,0.08697376543055554,0.04348688271527777,3,2,1,True
E01003140,Lambeth 035B,1,0.046061342591820986,0.046061342591820986,1,1,1,True
E01003141,Lambeth 034B,9,0.36630787033526235,0.04070087448169582,10,5,5,True
E01003142,Lambeth 035C,1,0.07287345678703704,0.07287345678703704,1,1,1,True
E01003143,Lambeth 035D,2,0.27670100308333334,0.13835050154166667,2,2,2,True
E01003144,Lambeth 034C,5,0.22596219135339504,0.04519243827067901,5,4,4,True
E01003145,Lambeth 034D,2,0.1568977623422068,0.0784488811711034,2,2,2,True
E01003146,Lambeth 035E,1,0.04600771604822531,0.04600771604822531,1,1,1,True
E01003147,Lambeth 034E,4,0.15680169752584877,0.03920042438146219,5,5,4,True
E01003148,Lambeth 032E,2,0.09709953703549383,0.048549768517746915,2,2,2,True
E01003149,Lambeth 030D,2,0.09004475308371912,0.04502237654185956,2,2,2,True
E01003150,Lambeth 032F,1,0.12613155863734568,0.12613155863734568,1,1,1,True
E01003151,Lambeth 026E,3,0.2900387731398534,0.09667959104661779,4,3,2,True
E01003152,Lambeth 027E,1,0.010648919752700617,0.010648919752700617,1,1,1,True
E01003153,Lambeth 029D,1,0.12523804012075618,0.12523804012075618,1,1,1,True
E01003154,Lambeth 030E,2,0.03684143518287037,0.018420717591435185,2,2,2,True
E01003155,Lambeth 029E,3,0.16947183641512345,0.05649061213837448,4,3,2,True
E01003156,Lambeth 023B,3,0.04663570601678241,0.015545235338927469,6,4,3,True
E01003157,Lambeth 023C,3,0.0,0.0,4,0,0,True
E01003158,Lambeth 023D,3,0.13749768518209876,0.04583256172736625,3,2,2,True
E01003159,Lambeth 022C,1,0.0,0.0,1,0,0,True
E01003160,Lambeth 022D,0,0.0,,0,0,0,False
E01003161,Lambeth 023E,5,0.0879398148128858,0.017587962962577162,6,4,4,True
E01003162,Lambeth 022E,1,0.008912037037037038,0.008912037037037038,1,1,1,True
E01003163,Lambeth 023F,3,0.03934567901080247,0.013115226336934157,3,1,1,True
E01003164,Lambeth 025A,4,0.09927854938040125,0.02481963734510031,4,4,4,True
E01003165,Lambeth 025B,3,0.03864043209567901,0.012880144031893003,3,2,2,True
E01003166,Lambeth 028D,3,0.20948996913233023,0.06982998971077674,3,3,3,True
E01003167,Lambeth 028E,4,0.14130169752584876,0.03532542438146219,5,2,2,True
E01003168,Lambeth 025C,0,0.0,,0,0,0,False
E01003169,Lambeth 025D,4,0.20831597221874998,0.052078993054687495,4,4,4,True
E01003170,Lambeth 025E,6,0.7783622685104167,0.1297270447517361,6,5,5,True
E01003171,Lambeth 020B,7,0.13772916666473767,0.019675595237819667,7,3,3,True
E01003172,Lambeth 024B,1,0.0,0.0,4,0,0,True
E01003173,Lambeth 020C,7,0.2289625771535494,0.0327089395933642,7,5,5,True
E01003174,Lambeth 024C,3,0.2354402006087963,0.07848006686959877,3,1,1,True
E01003175,Lambeth 024D,1,0.055677469135416664,0.055677469135416664,1,1,1,True
E01003176,Lambeth 016E,3,0.22992052468402777,0.07664017489467592,6,2,2,True
E01003177,Lambeth 020D,7,0.054781635796875,0.007825947970982143,9,4,3,True
E01003178,Lambeth 020E,9,0.04352179783931327,0.004835755315479253,11,5,4,True
E01003179,Lambeth 024E,2,0.0,0.0,2,0,0,True
E01003180,Lambeth 005D,4,0.09545833333076133,0.023864583332690332,6,4,2,True
E01003181,Lambeth 007A,2,0.06388773147955247,0.031943865739776235,2,1,1,True
E01003182,Lambeth 009D,6,0.37713271604205245,0.06285545267367541,6,5,5,True
E01003183,Lambeth 005E,2,0.19010030863734567,0.09505015431867284,2,2,2,True
E01003184,Lambeth 007B,0,0.0,,0,0,0,False
E01003185,Lambeth 007C,2,0.10820698302102623,0.054103491510513115,3,2,2,True
E01003186,Lambeth 007D,5,0.16167148919579474,0.03233429783915895,9,3,3,True
E01003187,Lambeth 007E,2,0.4020760030740741,0.20103800153703705,2,2,2,True
E01003188,Lambeth 009E,2,0.2225725308580247,0.11128626542901235,2,2,2,True
E01003189,Lewisham 034A,0,0.0,,0,0,0,False
E01003190,Lewisham 034B,1,0.031876350307870366,0.031876350307870366,2,2,1,True
E01003191,Lewisham 034C,0,0.0,,0,0,0,False
E01003192,Lewisham 034D,2,0.09301851851543211,0.046509259257716054,2,2,2,True
E01003193,Lewisham 029A,1,0.06019328703472222,0.06019328703472222,1,1,1,True
E01003194,Lewisham 029B,0,0.0,,0,0,0,False
E01003195,Lewisham 029C,1,0.09563580246566358,0.09563580246566358,1,1,1,True
E01003196,Lewisham 029D,0,0.0,,0,0,0,False
E01003197,Lewisham 029E,0,0.0,,0,0,0,False
E01003198,Lewisham 009A,2,0.03894984567708333,0.019474922838541665,2,2,2,True
E01003199,Lewisham 007A,2,0.010319444443287036,0.005159722221643518,2,2,2,True
E01003200,Lewisham 009B,1,0.08699845678819444,0.08699845678819444,1,1,1,True
E01003201,Lewisham 007B,1,0.11786651234104938,0.11786651234104938,1,1,1,True
E01003202,Lewisham 009C,1,0.0001956018518518519,0.0001956018518518519,1,1,1,True
E01003203,Lewisham 009D,1,0.012412037036651235,0.012412037036651235,1,1,1,True
E01003204,Lewisham 007C,1,0.04073495370177469,0.04073495370177469,1,1,1,True
E01003205,Lewisham 007D,0,0.0,,0,0,0,False
E01003206,Lewisham 007E,0,0.0,,0,0,0,False
E01003207,Lewisham 005A,0,0.0,,0,0,0,False
E01003209,Lewisham 005B,1,0.14579398147993827,0.14579398147993827,1,1,1,True
E01003210,Lewisham 005C,1,0.16018653546257716,0.16018653546257716,2,2,1,True
E01003211,Lewisham 008B,0,0.0,,0,0,0,False
E01003212,Lewisham 005D,0,0.0,,0,0,0,False
E01003213,Lewisham 008C,2,0.09725617283603395,0.048628086418016976,2,2,2,True
E01003214,Lewisham 008D,0,0.0,,0,0,0,False
E01003215,Lewisham 005E,0,0.0,,0,0,0,False
E01003216,Lewisham 025A,1,0.19738464505864195,0.19738464505864195,1,1,1,True
E01003217,Lewisham 022A,0,0.0,,0,0,0,False
E01003218,Lewisham 022B,0,0.0,,0,0,0,False
E01003219,Lewisham 025B,1,0.016443287036458334,0.016443287036458334,2,2,1,True
E01003220,Lewisham 022C,0,0.0,,0,0,0,False
E01003221,Lewisham 025C,0,0.0,,0,0,0,False
E01003222,Lewisham 022D,1,0.03239197530748457,0.03239197530748457,2,2,1,True
E01003223,Lewisham 025D,0,0.0,,0,0,0,False
E01003224,Lewisham 022E,0,0.0,,0,0,0,False
E01003225,Lewisham 015A,0,0.0,,0,0,0,False
E01003226,Lewisham 019A,2,0.27167631171990736,0.13583815585995368,2,2,2,True
E01003227,Lewisham 019B,0,0.0,,0,0,0,False
E01003228,Lewisham 019C,3,0.12021412036689816,0.04007137345563272,4,2,2,True
E01003229,Lewisham 019D,1,0.13266666666126545,0.13266666666126545,1,1,1,True
E01003230,Lewisham 019E,0,0.0,,0,0,0,False
E01003231,Lewisham 015B,0,0.0,,0,0,0,False
E01003232,Lewisham 015C,3,0.3309317129540895,0.1103105709846965,3,3,3,True
E01003233,Lewisham 015D,2,0.2519564043155864,0.1259782021577932,2,2,2,True
E01003235,Lewisham 038A,10,0.31840462960108024,0.03184046296010802,24,8,4,True
E01003236,Lewisham 037A,1,0.11371836419714507,0.11371836419714507,1,1,1,True
E01003237,Lewisham 037B,0,0.0,,0,0,0,False
E01003238,Lewisham 037C,0,0.0,,0,0,0,False
E01003239,Lewisham 037D,0,0.0,,0,0,0,False
E01003240,Lewisham 038B,0,0.0,,0,0,0,False
E01003241,Lewisham 038C,0,0.0,,0,0,0,False
E01003243,Lewisham 038D,0,0.0,,0,0,0,False
E01003244,Lewisham 001A,0,0.0,,0,0,0,False
E01003245,Lewisham 001B,0,0.0,,0,0,0,False
E01003246,Lewisham 002A,2,0.24649112653433644,0.12324556326716822,2,2,2,True
E01003247,Lewisham 001C,1,0.04636304012249228,0.04636304012249228,2,2,1,True
E01003248,Lewisham 002B,2,0.43110146604243826,0.21555073302121913,2,2,2,True
E01003249,Lewisham 001D,1,0.06559915123283179,0.06559915123283179,2,2,1,True
E01003251,Lewisham 002C,0,0.0,,0,0,0,False
E01003252,Lewisham 002D,0,0.0,,0,0,0,False
E01003253,Lewisham 002E,0,0.0,,0,0,0,False
E01003254,Lewisham 021A,3,0.05537152777507716,0.01845717592502572,3,3,3,True
E01003255,Lewisham 021B,1,0.027121141974729937,0.027121141974729937,2,2,1,True
E01003256,Lewisham 028A,2,0.5862519290042438,0.2931259645021219,2,2,2,True
E01003257,Lewisham 028B,0,0.0,,0,0,0,False
E01003258,Lewisham 028C,0,0.0,,0,0,0,False
E01003259,Lewisham 028D,0,0.0,,0,0,0,False
E01003260,Lewisham 021C,1,0.05330516975077161,0.05330516975077161,1,1,1,True
E01003261,Lewisham 021D,0,0.0,,0,0,0,False
E01003262,Lewisham 021E,0,0.0,,0,0,0,False
E01003263,Lewisham 023A,0,0.0,,0,0,0,False
E01003264,Lewisham 031A,0,0.0,,0,0,0,False
E01003265,Lewisham 031B,1,0.06358140431905865,0.06358140431905865,2,2,1,True
E01003266,Lewisham 031C,0,0.0,,0,0,0,False
E01003267,Lewisham 031D,0,0.0,,0,0,0,False
E01003268,Lewisham 023B,1,0.03944753086265432,0.03944753086265432,1,1,1,True
E01003269,Lewisham 023C,1,0.03544444444135802,0.03544444444135802,1,1,1,True
E01003270,Lewisham 023D,0,0.0,,0,0,0,False
E01003271,Lewisham 023E,2,0.04793981481404321,0.023969907407021606,2,2,2,True
E01003272,Lewisham 014A,2,0.06984259259066358,0.03492129629533179,2,2,2,True
E01003273,Lewisham 011A,3,0.11117033178645833,0.03705677726215278,4,4,3,True
E01003274,Lewisham 014B,2,0.10721257715624999,0.053606288578124994,2,2,2,True
E01003275,Lewisham 014C,0,0.0,,0,0,0,False
E01003276,Lewisham 014D,0,0.0,,0,0,0,False
E01003277,Lewisham 011B,0,0.0,,0,0,0,False
E01003278,Lewisham 011C,0,0.0,,0,0,0,False
E01003279,Lewisham 011D,4,0.20572858795891202,0.051432146989728006,5,5,4,True
E01003280,Lewisham 016A,0,0.0,,0,0,0,False
E01003281,Lewisham 016B,0,0.0,,0,0,0,False
E01003282,Lewisham 013A,1,0.013755401234182098,0.013755401234182098,1,1,1,True
E01003283,Lewisham 013B,5,0.16153935184972995,0.03230787036994599,6,5,4,True
E01003284,Lewisham 013C,3,0.30291923867798354,0.10097307955932784,5,5,3,True
E01003285,Lewisham 016C,1,0.020135030863425923,0.020135030863425923,1,1,1,True
E01003286,Lewisham 013D,1,0.06351774691242285,0.06351774691242285,1,1,1,True
E01003287,Lewisham 016D,3,0.019257716048225307,0.006419238682741769,3,2,2,True
E01003288,Lewisham 041A,1,0.0035644290119598763,0.0035644290119598763,1,1,1,True
E01003290,Lewisham 041E,0,0.0,,0,0,0,False
E01003291,Lewisham 041D,2,0.03656095678896605,0.018280478394483025,2,2,2,True
E01003292,Lewisham 017A,0,0.0,,0,0,0,False
E01003293,Lewisham 017B,2,0.03578433641898148,0.01789216820949074,2,2,2,True
E01003295,Lewisham 017D,3,0.10031211419521605,0.03343737139840535,4,4,3,True
E01003297,Lewisham 003A,1,0.1779313271554784,0.1779313271554784,1,1,1,True
E01003298,Lewisham 039A,1,0.0,0.0,1,0,0,True
E01003299,Lewisham 003B,0,0.0,,0,0,0,False
E01003300,Lewisham 039B,0,0.0,,0,0,0,False
E01003301,Lewisham 003C,0,0.0,,0,0,0,False
E01003302,Lewisham 003D,0,0.0,,0,0,0,False
E01003303,Lewisham 039C,1,0.07298726850617283,0.07298726850617283,2,2,1,True
E01003304,Lewisham 039D,0,0.0,,0,0,0,False
E01003305,Lewisham 003E,2,0.2071369598695988,0.1035684799347994,2,2,2,True
E01003307,Lewisham 024A,0,0.0,,0,0,0,False
E01003308,Lewisham 024B,1,0.09352970678935185,0.09352970678935185,1,1,1,True
E01003309,Lewisham 027A,1,0.03778993055536265,0.03778993055536265,2,2,1,True
E01003310,Lewisham 027B,1,0.03340153769499559,0.03340153769499559,14,2,1,True
E01003311,Lewisham 027C,1,0.0345690586412037,0.0345690586412037,1,1,1,True
E01003312,Lewisham 027D,1,0.00586651234529321,0.00586651234529321,1,1,1,True
E01003313,Lewisham 027E,0,0.0,,0,0,0,False
E01003314,Lewisham 024C,2,0.14515586419367285,0.07257793209683643,2,2,2,True
E01003315,Lewisham 024D,1,0.08137229938040123,0.08137229938040123,1,1,1,True
E01003316,Lewisham 024E,1,0.015123842592206789,0.015123842592206789,1,1,1,True
E01003318,Lewisham 020B,0,0.0,,0,0,0,False
E01003319,Lewisham 018A,0,0.0,,0,0,0,False
E01003320,Lewisham 018B,1,0.011399305555555557,0.011399305555555557,1,1,1,True
E01003321,Lewisham 020C,1,0.004672067901234568,0.004672067901234568,1,1,1,True
E01003322,Lewisham 020D,0,0.0,,0,0,0,False
E01003323,Lewisham 018C,0,0.0,,0,0,0,False
E01003324,Lewisham 020E,0,0.0,,0,0,0,False
E01003325,Lewisham 018D,0,0.0,,0,0,0,False
E01003326,Lewisham 035A,2,0.1343688271589506,0.0671844135794753,2,2,2,True
E01003327,Lewisham 035B,0,0.0,,0,0,0,False
E01003328,Lewisham 035C,1,0.008518518518132717,0.008518518518132717,1,1,1,True
E01003329,Lewisham 033A,0,0.0,,0,0,0,False
E01003330,Lewisham 033B,1,0.11673958333179013,0.11673958333179013,1,1,1,True
E01003331,Lewisham 033C,0,0.0,,0,0,0,False
E01003332,Lewisham 033D,2,0.2026915509226466,0.1013457754613233,3,3,2,True
E01003333,Lewisham 035D,1,0.039437499999228395,0.039437499999228395,1,1,1,True
E01003334,Lewisham 033E,0,0.0,,0,0,0,False
E01003335,Lewisham 035E,0,0.0,,0,0,0,False
