lsoa_code,lsoa_name,driving_age_pop,income_score,income_decile,D_A,D_B,D_C,D_D
E01004184,Sutton 001C,1206,0.336,3,149.544,154.5686784,164.6180352,174.667392
E01004185,Sutton 001D,1560,0.351,3,193.44000000000003,200.229744,213.809232,227.38872000000003
E01004186,Sutton 004D,1336,0.191,5,165.66400000000002,168.8281824,175.1565472,181.484912
E01004187,Sutton 005E,1310,0.256,4,162.44000000000003,166.59846400000004,174.91539200000003,183.23232000000004
E01004189,Sutton 001E,1605,0.341,3,199.02,205.80658200000002,219.379746,232.95291000000003
E01004190,Sutton 008C,1128,0.064,10,139.872,140.7671808,142.55754240000002,144.34790400000003
E01004191,Sutton 008D,1458,0.136,7,180.79200000000003,183.25077120000003,188.16831360000003,193.08585600000004
E01004192,Sutton 006C,1441,0.189,5,178.684,182.0611276,188.81538279999998,195.569638
E01004193,Sutton 006D,2068,0.196,5,256.432,261.4580672,271.5102016,281.562336
E01004194,Sutton 008E,1250,0.188,5,155.0,157.914,163.742,169.57000000000002
E01004195,Sutton 006E,1334,0.192,5,165.41600000000003,168.59198720000003,174.94396160000005,181.29593600000004
E01004196,Sutton 008F,1247,0.111,8,154.62800000000001,156.34437080000004,159.77711240000002,163.20985400000004
E01004198,Tower Hamlets 002B,1204,0.49,1,149.29600000000002,156.61150400000002,171.24251200000003,185.87352000000004
E01004199,Tower Hamlets 002C,1313,0.541,1,162.812,171.6201292,189.23638760000003,206.85264600000002
E01004200,Tower Hamlets 005A,1329,0.255,4,164.79600000000002,168.99829800000003,177.40289400000003,185.80749
E01004201,Tower Hamlets 002D,1363,0.357,3,169.012,175.0457284,187.1131852,199.180642
E01004202,Tower Hamlets 005B,1620,0.324,3,200.88,207.388512,220.40553599999998,233.42255999999998
E01004203,Tower Hamlets 005C,1528,0.383,2,189.472,196.7287776,211.2423328,225.755888
E01004204,Tower Hamlets 005D,1520,0.472,1,188.48000000000002,197.376256,215.168768,232.96128000000002
E01004205,Tower Hamlets 013A,1688,0.605,1,209.312,221.975376,247.302128,272.62888000000004
E01004206,Tower Hamlets 013B,1170,0.61,1,145.08,153.92988,171.62964000000002,189.32940000000002
E01004207,Tower Hamlets 011A,1136,0.536,1,140.864,148.4143104,163.5149312,178.615552
E01004208,Tower Hamlets 013C,1716,0.326,3,212.78400000000002,219.72075840000002,233.5942752,247.46779200000003
E01004209,Tower Hamlets 011B,1001,0.599,1,124.12400000000001,131.5590276,146.4290828,161.29913800000003
E01004211,Tower Hamlets 013D,1397,0.34,3,173.228,179.11775200000002,190.89725600000003,202.67676
E01004212,Tower Hamlets 011D,1817,0.421,2,225.308,234.7934668,253.7644004,272.73533399999997
E01004214,Tower Hamlets 030A,1221,0.73,1,151.404,162.456492,184.561476,206.66646
E01004216,Tower Hamlets 030B,1430,0.317,3,177.32000000000002,182.94104400000003,194.18313200000003,205.42522000000005
E01004217,Tower Hamlets 030C,1663,0.293,3,206.212,212.2540116,224.3380348,236.422058
E01004218,Tower Hamlets 030D,1598,0.232,4,198.15200000000002,202.74912640000005,211.94337919999998,221.13763200000002
E01004219,Tower Hamlets 035B,2059,0.445,2,255.316,266.677562,289.400686,312.12381
E01004221,Tower Hamlets 036A,1605,0.362,2,199.02,206.224524,220.63357200000002,235.04262000000003
E01004222,Tower Hamlets 001A,2196,0.47,1,272.30400000000003,285.102288,310.698864,336.29544
E01004223,Tower Hamlets 001B,1735,0.451,2,215.14000000000001,224.842814,244.248442,263.65407000000005
E01004226,Tower Hamlets 001D,1839,0.439,2,228.03600000000003,238.04678040000005,258.0683412,278.08990200000005
E01004228,Tower Hamlets 003A,1656,0.231,4,205.34400000000002,210.0874464,219.5743392,229.06123200000002
E01004229,Tower Hamlets 004C,1170,0.369,2,145.08,150.43345200000002,161.14035600000003,171.84726
E01004230,Tower Hamlets 003B,1752,0.366,2,217.24800000000002,225.1992768,241.1018304,257.004384
E01004231,Tower Hamlets 004D,1314,0.465,1,162.936,170.512524,185.665572,200.81862
E01004232,Tower Hamlets 003C,1430,0.202,5,177.32000000000002,180.90186400000002,188.065592,195.22932000000003
E01004233,Tower Hamlets 003D,1803,0.442,2,223.572,233.4538824,253.21764720000002,272.98141200000003
E01004234,Tower Hamlets 003E,2068,0.178,6,256.432,260.9964896,270.12546879999996,279.254448
E01004235,Tower Hamlets 008A,981,0.812,1,121.644,131.5214928,151.2764784,171.03146400000003
E01004236,Tower Hamlets 008B,1174,0.705,1,145.576,155.83910799999998,176.365324,196.89154
E01004237,Tower Hamlets 008C,1133,0.544,1,140.49200000000002,148.13476480000003,163.42029440000002,178.70582400000004
E01004239,Tower Hamlets 008E,1314,0.432,2,162.936,169.9748352,184.0525056,198.130176
E01004240,Tower Hamlets 012A,1279,0.542,1,158.596,167.1919032,184.3837096,201.575516
E01004241,Tower Hamlets 012B,1226,0.643,1,152.024,161.7991432,181.3494296,200.89971599999998
E01004243,Tower Hamlets 020A,1100,0.473,1,136.4,142.85172,155.75516,168.6586
E01004244,Tower Hamlets 020B,1645,0.513,1,203.98000000000002,214.444174,235.372522,256.30087000000003
E01004245,Tower Hamlets 018A,2271,0.44,2,281.604,293.994576,318.775728,343.55688
E01004247,Tower Hamlets 020C,1979,0.568,1,245.39600000000002,259.3344928,287.2114784,315.08846400000004
E01004248,Tower Hamlets 018C,1324,0.644,1,164.17600000000002,174.74893440000002,195.8948032,217.04067200000003
E01004249,Tower Hamlets 018D,1791,0.584,1,222.08400000000003,235.05370560000003,260.99311680000005,286.93252800000005
E01004251,Tower Hamlets 023A,1904,0.493,1,236.096,247.7355328,271.0145984,294.293664
E01004255,Tower Hamlets 023C,1276,0.514,1,158.22400000000002,166.35671360000003,182.6221408,198.88756800000004
E01004256,Tower Hamlets 024C,1274,0.586,1,157.976,167.2333936,185.7481808,204.262968
E01004257,Tower Hamlets 024D,1630,0.624,1,202.12,214.732288,239.95686400000002,265.18144
E01004258,Tower Hamlets 023D,1258,0.234,4,155.99200000000002,159.64221280000004,166.94263840000002,174.24306400000003
E01004259,Tower Hamlets 007A,1463,0.35,3,181.412,187.76142,200.46026,213.15910000000002
E01004260,Tower Hamlets 007B,1344,0.521,1,166.656,175.33877760000001,192.70433279999997,210.069888
E01004263,Tower Hamlets 007C,1085,0.55,1,134.54000000000002,141.93970000000002,156.73910000000004,171.53850000000003
E01004264,Tower Hamlets 010C,1076,0.619,1,133.424,141.6829456,158.2008368,174.718728
E01004266,Tower Hamlets 007D,1195,0.404,2,148.18,154.166472,166.139416,178.11236
E01004267,Tower Hamlets 012D,1799,0.408,2,223.076,232.1775008,250.3805024,268.583504
E01004268,Tower Hamlets 012E,1430,0.515,1,177.32000000000002,186.45198000000005,204.71594000000005,222.97990000000004
E01004270,Tower Hamlets 014B,2009,0.304,3,249.11599999999999,256.68912639999996,271.8353792,286.98163199999993
E01004271,Tower Hamlets 014C,1841,0.469,1,228.28400000000002,238.9905196,260.40355880000004,281.816598
E01004272,Tower Hamlets 014D,1996,0.575,1,247.50400000000002,261.73548000000005,290.19844,318.66140000000007
E01004274,Tower Hamlets 031A,1559,0.399,2,193.31600000000003,201.02930840000005,216.45592520000002,231.88254200000003
E01004275,Tower Hamlets 031B,1829,0.359,3,226.79600000000002,234.93797640000003,251.2219292,267.50588200000004
E01004276,Tower Hamlets 031C,1755,0.085,9,217.62,219.46976999999998,223.16931000000002,226.86885
E01004277,Tower Hamlets 033A,1426,0.087,9,176.824,178.3623688,181.43910640000001,184.51584400000002
E01004280,Tower Hamlets 032A,1529,0.413,2,189.596,197.42631480000003,213.0869444,228.747574
E01004281,Tower Hamlets 031D,1672,0.175,6,207.32800000000003,210.95624000000004,218.21272000000002,225.46920000000003
E01004283,Tower Hamlets 016A,1728,0.535,1,214.272,225.735552,248.662656,271.58976
E01004286,Tower Hamlets 019C,1947,0.432,2,241.42800000000003,251.85768960000001,272.7170688,293.576448
E01004287,Tower Hamlets 016B,1709,0.649,1,211.916,225.6693484,253.1760452,280.682742
E01004288,Tower Hamlets 019D,1373,0.556,1,170.252,179.71801120000003,198.65003360000003,217.58205600000002
E01004289,Tower Hamlets 016C,1549,0.454,2,192.07600000000002,200.79625040000005,218.23675120000004,235.67725200000004
E01004290,Tower Hamlets 016D,1578,0.404,2,195.67200000000003,203.57714880000003,219.38744640000002,235.19774400000003
E01004291,Tower Hamlets 027A,1691,0.163,6,209.68400000000003,213.10184920000003,219.93754760000002,226.773246
E01004292,Tower Hamlets 026A,1462,0.089,9,181.288,182.9014632,186.1283896,189.35531600000002
E01004293,Tower Hamlets 027B,1788,0.119,7,221.712,224.3503728,229.6271184,234.90386399999997
E01004295,Tower Hamlets 026C,1427,0.602,1,176.948,187.60026960000002,208.9048088,230.209348
E01004296,Tower Hamlets 026D,2029,0.397,2,251.596,261.58436120000005,281.5610836,301.53780600000005
E01004297,Tower Hamlets 027C,1663,0.113,8,206.212,208.5421956,213.2025868,217.862978
E01004298,Tower Hamlets 022A,1244,0.578,1,154.256,163.17199680000002,181.0039904,198.835984
E01004300,Tower Hamlets 022B,1112,0.591,1,137.888,146.0371808,162.3355424,178.63390400000003
E01004301,Tower Hamlets 025B,1121,0.578,1,139.004,147.0384312,163.1072936,179.17615599999996
E01004302,Tower Hamlets 025C,1206,0.557,1,149.544,157.87360080000002,174.5328024,191.192004
E01004303,Tower Hamlets 025D,2204,0.431,2,273.296,285.0750576,308.6331728,332.191288
E01004304,Tower Hamlets 022C,1631,0.564,1,202.24400000000003,213.65056160000003,236.46368480000004,259.276808
E01004305,Tower Hamlets 022D,1418,0.597,1,175.832,186.3291704,207.3235112,228.317852
E01004306,Tower Hamlets 015A,1525,0.387,2,189.10000000000002,196.41817,211.05451000000005,225.69085000000004
E01004307,Tower Hamlets 015B,2156,0.125,7,267.344,270.6858,277.36940000000004,284.053
E01004308,Tower Hamlets 015C,1185,0.423,2,146.94000000000003,153.15556200000003,165.58668600000004,178.01781000000003
E01004309,Tower Hamlets 015D,2264,0.571,1,280.73600000000005,296.76602560000003,328.82607680000007,360.88612800000004
E01004310,Tower Hamlets 015E,1717,0.391,2,212.90800000000002,221.2327028,237.88210840000002,254.53151400000002
E01004311,Tower Hamlets 006A,1466,0.471,1,181.784,190.34602639999997,207.4700792,224.594132
E01004312,Tower Hamlets 009A,1182,0.535,1,146.568,154.40938800000004,170.09216400000003,185.77494000000002
E01004313,Tower Hamlets 009B,1685,0.505,1,208.94000000000003,219.49147000000002,240.59441,261.69735000000003
E01004315,Tower Hamlets 006C,1325,0.343,3,164.3,169.93549000000002,181.20647000000002,192.47745
E01004316,Tower Hamlets 009C,866,0.402,2,107.384,111.7008368,120.3345104,128.968184
E01004319,Tower Hamlets 021A,1942,0.499,1,240.808,252.82431920000002,276.8569576,300.889596
E01004321,Tower Hamlets 021C,1717,0.457,2,212.90800000000002,222.63789560000004,242.09768680000002,261.557478
E01004322,Tower Hamlets 017A,1124,0.666,1,139.376,148.6584416,167.2233248,185.788208
E01004323,Tower Hamlets 017B,1241,0.44,2,153.88400000000001,160.654896,174.19668800000002,187.73848
E01004324,Tower Hamlets 017C,1242,0.537,1,154.008,162.27822960000003,178.81868880000002,195.359148
E01004326,Tower Hamlets 017D,1505,0.442,2,186.62,194.868604,211.365812,227.86302000000003
E01004327,Waltham Forest 028A,1158,0.314,3,143.592,148.10078880000003,157.1183664,166.13594400000002
E01004328,Waltham Forest 028B,1457,0.292,3,180.668,185.94350559999998,196.49451679999999,207.045528
E01004329,Waltham Forest 028C,1427,0.309,3,176.948,182.4156932,193.35107960000002,204.28646600000002
E01004330,Waltham Forest 028D,1357,0.217,5,168.26800000000003,171.91941560000004,179.22224680000002,186.52507800000004
E01004331,Waltham Forest 028E,1284,0.386,2,159.216,165.3617376,177.6532128,189.944688
E01004332,Waltham Forest 028F,1568,0.348,3,194.43200000000002,201.1982336,214.73070080000002,228.263168
E01004333,Waltham Forest 024A,1255,0.396,2,155.62,161.782552,174.10765600000002,186.43276
E01004334,Waltham Forest 024B,1459,0.483,1,180.91600000000003,189.65424280000002,207.13072840000004,224.60721400000003
E01004335,Waltham Forest 027A,1330,0.468,1,164.92000000000002,172.638256,188.07476800000003,203.51128000000003
E01004336,Waltham Forest 026A,1335,0.328,3,165.54000000000002,170.96971200000002,181.82913600000003,192.68856000000002
E01004337,Waltham Forest 027B,1400,0.446,2,173.60000000000002,181.34256000000002,196.82768000000002,212.31280000000004
E01004338,Waltham Forest 027C,1709,0.246,4,211.916,217.1291336,227.5554008,237.98166799999998
E01004339,Waltham Forest 027D,1462,0.268,4,181.288,186.1465184,195.8635552,205.580592
E01004340,Waltham Forest 027E,1508,0.429,2,186.99200000000002,195.01395680000002,211.05787040000004,227.101784
E01004341,Waltham Forest 027F,1586,0.415,2,196.664,204.825556,221.148668,237.47178
E01004342,Waltham Forest 011A,1573,0.324,3,195.05200000000002,201.37168480000003,214.0110544,226.65042400000002
E01004343,Waltham Forest 008A,1450,0.174,6,179.8,182.92852000000002,189.18556,195.4426
E01004344,Waltham Forest 008B,1398,0.34,3,173.352,179.245968,191.033904,202.82183999999998
E01004345,Waltham Forest 010A,1398,0.273,4,173.352,178.08450960000002,187.54952880000002,197.01454800000002
E01004346,Waltham Forest 011B,1339,0.244,4,166.036,170.0872784,178.18983519999998,186.29239199999998
E01004347,Waltham Forest 011C,1634,0.232,4,202.616,207.31669120000004,216.7180736,226.11945600000004
E01004348,Waltham Forest 010B,2299,0.28,4,285.07599999999996,293.05812799999995,309.022384,324.98664
E01004349,Waltham Forest 001A,1191,0.291,3,147.684,151.98160439999998,160.57681319999998,169.172022
E01004350,Waltham Forest 001B,1581,0.285,4,196.044,201.631254,212.805762,223.98027000000002
E01004351,Waltham Forest 001C,1331,0.147,7,165.044,167.4701468,172.3224404,177.174734
E01004352,Waltham Forest 002A,1610,0.12,7,199.64000000000001,202.03568,206.82704,211.61840000000004
E01004353,Waltham Forest 002B,1511,0.156,6,187.36400000000003,190.28687840000003,196.13263520000004,201.97839200000004
E01004354,Waltham Forest 002C,1514,0.212,5,187.736,191.71600320000002,199.67600960000001,207.636016
E01004355,Waltham Forest 004A,1288,0.315,3,159.712,164.742928,174.80478399999998,184.86664
E01004356,Waltham Forest 001D,1355,0.254,4,168.02,172.28770800000004,180.823124,189.35854
E01004357,Waltham Forest 001E,1293,0.212,5,160.332,163.73103840000002,170.5291152,177.327192
E01004358,Waltham Forest 002D,1575,0.209,5,195.3,199.38177,207.54531,215.70885
E01004359,Waltham Forest 002E,1357,0.165,6,168.26800000000003,171.04442200000003,176.59726600000005,182.15011000000004
E01004360,Waltham Forest 004B,1087,0.117,8,134.78799999999998,136.36501959999998,139.51905879999998,142.67309799999998
E01004361,Waltham Forest 005A,1113,0.14,7,138.012,139.944168,143.808504,147.67284
E01004362,Waltham Forest 021A,1293,0.194,5,160.332,163.4424408,169.6633224,175.88420399999998
E01004363,Waltham Forest 019A,1274,0.208,5,157.976,161.26190079999998,167.8337024,174.405504
E01004364,Waltham Forest 019B,1511,0.403,2,187.36400000000003,194.91476920000002,210.01630760000003,225.11784600000004
E01004365,Waltham Forest 020A,1960,0.39,2,243.04000000000002,252.51856,271.47568,290.43280000000004
E01004366,Waltham Forest 019C,1575,0.189,5,195.3,198.99116999999998,206.37351,213.75585
E01004367,Waltham Forest 019D,1253,0.279,4,155.372,159.70687880000003,168.37663640000002,177.04639400000002
E01004368,Waltham Forest 019E,1821,0.209,5,225.804,230.5233036,239.9619108,249.400518
E01004369,Waltham Forest 023A,1399,0.279,4,173.476,178.3159804,187.9959412,197.67590199999998
E01004370,Waltham Forest 023B,1690,0.241,4,209.56,214.610396,224.71118800000002,234.81198
E01004371,Waltham Forest 025A,1320,0.166,6,163.68,166.397088,171.831264,177.26544
E01004372,Waltham Forest 023C,1364,0.205,5,169.136,172.603288,179.53786399999998,186.47244
E01004373,Waltham Forest 025B,1432,0.281,4,177.568,182.5576608,192.53698240000003,202.51630400000002
E01004374,Waltham Forest 025C,1599,0.208,5,198.276,202.4001408,210.64842240000002,218.89670400000003
E01004375,Waltham Forest 025D,1595,0.251,4,197.78,202.74427799999998,212.672834,222.60138999999998
E01004376,Waltham Forest 025E,1601,0.256,4,198.524,203.60621440000003,213.7706432,223.93507200000002
E01004377,Waltham Forest 010C,1423,0.155,6,176.452,179.187006,184.657018,190.12703
E01004378,Waltham Forest 010D,1460,0.25,4,181.04000000000002,185.566,194.61800000000002,203.67000000000002
E01004379,Waltham Forest 007A,1544,0.117,8,191.45600000000002,193.69603520000004,198.1761056,202.65617600000002
E01004380,Waltham Forest 007B,1373,0.203,5,170.252,173.7081156,180.6203468,187.532578
E01004381,Waltham Forest 007C,1563,0.209,5,193.812,197.8626708,205.9640124,214.065354
E01004382,Waltham Forest 008C,1272,0.403,2,157.728,164.0844384,176.7973152,189.51019200000002
E01004383,Waltham Forest 007D,1299,0.145,7,161.07600000000002,163.41160200000002,168.08280600000003,172.75401000000002
E01004384,Waltham Forest 003A,1555,0.392,2,192.82000000000002,200.378544,215.495632,230.61272000000002
E01004385,Waltham Forest 003B,1207,0.292,3,149.668,154.0383056,162.7789168,171.51952799999998
E01004386,Waltham Forest 003C,1382,0.081,9,171.36800000000002,172.75608080000003,175.53224240000003,178.30840400000002
E01004387,Waltham Forest 007E,1175,0.053,10,145.70000000000002,146.47221000000002,148.01663000000002,149.56105000000002
E01004388,Waltham Forest 007F,1306,0.255,4,161.94400000000002,166.07357200000004,174.33271600000003,182.59186
E01004389,Waltham Forest 003D,1372,0.35,3,170.12800000000001,176.08248,187.99144,199.90040000000002
E01004390,Waltham Forest 003E,1262,0.321,3,156.488,161.5112648,171.5577944,181.60432400000002
E01004391,Waltham Forest 014A,1870,0.32,3,231.88000000000002,239.30016000000003,254.14048000000005,268.9808
E01004392,Waltham Forest 017A,2029,0.336,3,251.596,260.0496256,276.95687680000003,293.864128
E01004393,Waltham Forest 014B,1366,0.396,2,169.38400000000001,176.09160640000002,189.50681920000002,202.922032
