evse_uid,total_records,availability_rate,utilisation_rate
8291efa6354f5f4d86f6938aedd6291c,1764,0.3458,0.2449
82932c00fff1ca2cf7b53ed7141a1936,692,0.4769,0.4364
8295913a1e724532aae12b10fef7c229,250,0.472,0.344
829643a88865495fb2d25c10bd91f258,334,0.503,0.491
829747d514984495a954bf6af87f91e3,128,0.5156,0.3281
82981e63f5bb46ccb22f902667b5c2f4,804,0.4639,0.4602
829b151b3c5d9cd3093efa036d5d4779,1618,0.4988,0.3764
829d1dafe2abc53c440762f498758f07,715,0.4462,0.2154
829d45cdca7048a5b4ecca3d24367f5e,177,0.4859,0.2938
829ece17f94c9fae08d349d7800bd6c6,190,0.4947,0.2211
82a00a5eaecf43bb9b2fd7a9eec6ed3f,7,0.8571,0.0
82a1f1805b364730b2cc41c8efb6d7d5,702,0.4558,0.0627
82a40f53efc24682a9e6174d5abc9b6c,1194,0.4899,0.4765
82a6ece44e8e4257b9f050cda1f09b1d,431,0.4988,0.4965
82a70ae2bf3246b3929e74325986258b,468,0.5,0.4915
82a7ccd58a231d1336d21b65bd8d36b7,624,0.484,0.492
82ac06b508e04b7d87ff5a0a56c4b2d4,89,0.4382,0.2247
82afb931844d4755916e88275df35cad,330,0.4788,0.3879
82b2ffcd6e34e358a75b22d93e8d3bdd,176,0.4943,0.3295
82b483e0c135cee86ed6c4db519773eb,682,0.3783,0.1378
82b5d174432a0cdc4edbd3fab182f894,1552,0.491,0.4755
82b667dc052a2541ac0984824998efff,46,0.5217,0.1304
82b88c7269234d02a95f82b7d3489ea3,7038,0.4937,0.0426
82ba48fd06dcb6d14c5516a29ba2c444,37,0.5135,0.3784
82ba4f3e5e8c4fce931e60fe2a3e8c15,155,0.5613,0.4
82bb1c326c478a3cd51dd5af43b1c9ef,365,0.4986,0.4329
82be763a4e16309bd00dd6c7627aea30,671,0.4724,0.1326
82bec1428d1993d8dff8e95a14388a12,477,0.4864,0.4969
82bfee2a5b0cbff1bd0f8b04200ac44b,14150,0.4548,0.0669
82c0a5efc7ff483aba2349fa4ecd7052,348,0.4943,0.3908
82c0a8e97ea2ef1329d260c2564f122e,1955,0.4772,0.4864
82c63472a322412b0c9399a5dc80e377,213,0.4977,0.5023
82c72f982831944632c24b4a8d71d3f9,6402,0.4878,0.0709
82cf166ebb9d0506f476e0c43a054cf2,308,0.487,0.3182
82d631c87b9c747caf0bef312e6238fe,95,0.4947,0.4842
82d895c7cf8f44ddbc9943614e43a2b9,372,0.4892,0.3898
82d9b18379b917b2979ee6b32e5e2d57,74,0.4865,0.0811
82da49dea94b4ee3724917cda2cb6ddb,46,0.5217,0.2609
82dbb1fdd012f2e7090e7650173dafe8,275,0.4655,0.3636
82dced8f12c9431c8681472304e09c03,340,0.4941,0.4529
82e346880076549f9af162b51de74b90,3235,0.4853,0.4148
82e4414be6e84be7e7aeded2bbf0665a,506,0.498,0.4308
82e52cbd2e3f6e96ec446119d03a68d9,69,0.5072,0.4928
82e58c13b93bcce65b3b22c000ece7e3,88,0.5114,0.3068
82e69950dadd456195ebe6ec42d259fb,1308,0.4794,0.3968
82e6e2e8a5faf2f17737678794704459,68,0.4853,0.4265
82e801478c3ff7e4b9fe0a22694f4f49,2,1.0,0.0
82e8e89f00a44097aab950004fbb3b39,158,0.4557,0.3797
82ea34458d5ac725e55d64f813c5949a,145,0.5034,0.2621
82ee5b6caf66dfb0ac356a3ae071bea8,151,0.3841,0.3311
82eead5a37f58fbedcfebfb838cc6c73,1140,0.4912,0.4825
82f13aec527dce477fcfa748e96daa62,222,0.5045,0.4955
82f320637b2e3a26f2221b6628ef5db5,8,0.5,0.0
82f5b1b7fae38fb4e5bec5f1e96f82fc,186,0.5054,0.4516
82fa8caf6ac78011eec66c4e387bc349,40,0.5,0.25
82ff92de27b6916a9e46dad9bd07a89c,648,0.4923,0.4444
8301b15cdbcf4a7dbcd50e559b0de0bf,439,0.4966,0.1276
8302dc8d837239fe89932f6c9bf53b31,21,0.5238,0.0
8302ed2222fd917253eae8c6638ebc40,343,0.3644,0.2449
8306d42b3d6facf13b25aa858ba428d8,1260,0.4905,0.181
83083d33d509412fb158524075c177e0,615,0.5008,0.4992
83095bce418b47789d5c0413d53ad699,24,0.4167,0.2917
8309649f636a122e9876f033167942a8,99,0.5152,0.4646
83099223088a46aea8fa3f36d0ab6510,40,0.45,0.35
830b32e19d533a815085e93a82c079bf,1,0.0,0.0
830e7846765fef9c2fce6005d12c1ad0,8,0.5,0.5
8312956b699c4fecbe96d37f32ea2c49,80,0.525,0.175
831307666ba845c5bc693b632c501c33,369,0.4932,0.3035
831327d005a746c0abe8780b75c15961,33,0.4848,0.1818
8313d90e064304321b9b425ad9fda8f5,12,0.5,0.5
831420c348f08d5207e2a6cf7ca56f5f,14957,0.4771,0.4592
8316cd13c3284254b9129081585b05a3,563,0.4831,0.2256
83186135df778bb9fd8777a290fa01fb,55,0.6727,0.0727
8319e2eea75e4f0ebc36d03f548e91e5,151,0.4106,0.3311
831dfb9e24f5414e88d2f3d405da8b65,515,0.5049,0.4951
832197b7332471fb95214f3f3af50f12,407,0.4767,0.4251
8324ba2896294e44b6213cf85fb97d7c,206,0.5049,0.2136
8326203a51669246e0efa50a3256b759,1810,0.4939,0.4453
832bc79691032bf7944ae08cc62f05cb,266,0.4774,0.3008
832db83f1f67485bb482e05dec6093b5,352,0.4943,0.4716
832dc77d76c1d64a3fbe416ae971bcf5,12,0.3333,0.0
832e1feab425459095db4acc2aa465f3,257,0.4942,0.249
83307682a8a6fda185c1f76d2c393d34,325,0.4738,0.1108
83341bfea1e2f0487193a9e2c5f9acd9,237,0.4515,0.4388
83362361823f4484b58a14eba6cf2f62,60,0.8333,0.1667
8337e1ec675f4589ac9536fef9d5eddf,198,0.4848,0.1212
83389cc353923442ac54624c86c56f4c,158,0.5063,0.1646
8338e11f0e5b44f8b2e4dc1d6f70033c,717,0.4951,0.4519
8338e1bc118ed5daea0b2bd3907ba8d1,137,0.4964,0.4818
833a7f628a4b432dacca0e3a2a11b7ef,1397,0.4911,0.4717
833b61efc46d46bab137dd9aa7d689f1,1097,0.4986,0.4777
833bcab1501cdad5200c88096504c399,2,1.0,0.0
833c5a28c196b7a669b66205da553205,1176,0.4906,0.4872
833c7cb4468445f0bcdef62220c7eb72,6657,0.4529,0.0835
833c996b5a6550dc29915c954d76c8cb,54,0.4815,0.4444
83447353d14041b19dbe8fa0001bf97b,7,0.4286,0.4286
834532288dffdaaeeb4cceebfa38c9e2,1055,0.4986,0.182
834743b304ee0de35a618606e9273099,66,0.5455,0.1212
834eb2e248d0464cb77d0718776b0572,210,0.4952,0.4476
8351c3da8abf4e8ca5151a658e0d3e26,100,0.45,0.15
83526ddbb8ca42e4df7574ea680d2b1b,135,0.4963,0.1333
835389ea01cecc1cd120c18b5e403bbb,139,0.4964,0.2446
83594609ee23426dae412a071548eb30,482,0.4025,0.3755
8359fcb02a4003215ffc399a5a1cb80c,1384,0.4805,0.4646
835f1d285cc640079133296613e383a3,398,0.5075,0.4774
8360155916e439ed7a1fdc48c61d4203,11148,0.4909,0.5033
836490afc6746719a516017c440b295e,259,0.5019,0.3552
836f02b1ca6f9e05c4b146ae156d77d2,401,0.4888,0.414
83708132432f41c7b9dee90a33dc7a8b,381,0.4961,0.4672
8371ae170ea84e54a57e554ae485c357,42,0.4762,0.0952
8373e00cde0f48dda4b5ef883084cdec,316,0.5127,0.481
837ca232648105b88fc5a63dbf4f1038,2,1.0,0.0
837d0cf9f6cfc3b2bf39535071c11fe7,1029,0.4577,0.4898
837e1f71aad6e7b65dfee44748244625,426,0.4859,0.3122
837f0c3c68f84c6f8e9e289151f817fc,9072,0.4979,0.4974
8386f7cb0efd46c799904348fd2ef988,455,0.4945,0.4352
838b307b33ede8cfa825fe18fd55a857,2,1.0,0.0
838dbd6252944fc7b8ac6dd06d5dacc9,2,0.0,0.0
83932b10a875fcecc4d5e0a9e9cd872e,1433,0.4829,0.4641
83934029a18346a8b4bd778f358d476e,500,0.494,0.34
8393737dafdc96e0fafb01e2308e9e0a,232,0.5,0.5
8393fd0d09fa358c300096e39269f50c,73,0.4795,0.0274
839e45ff7f17feb0c96d21d78cef895c,309,0.4854,0.4563
839ec37116b52a6351eec8c02e6eefcd,6242,0.4817,0.4627
83a51cd0acea4d92b9f6495d78ab5d4e,15,0.4667,0.3333
83a840a85125864bd020a40d4a80df8f,14,0.5714,0.2857
83a97d242db58aba8a97a7da2c5d9bfe,606,0.4917,0.4851
83aad6ce286502fe5f896d124ac9fd5d,45,0.5556,0.3778
83ad2752b1ab8fd33fea0ba1fa036be1,338,0.4615,0.3373
83ae20a5fee64f689bd9f0d46a28b6c5,215,0.493,0.3023
83aeecf728664d999b8e7862df78f39e,291,0.512,0.4605
83b1553ba8b74af7810234672f06acb9,213,0.5211,0.4789
83b2a8dad09f36c1a03cfb1486c12bc2,4,1.0,0.0
83b36dce6881a35492d517b72113ae8c,187,0.5401,0.4492
83b4b4a4c247f704f620feac2dc881b3,923,0.4713,0.4875
83b70102e5dc1253f075c6a969ec555e,98,0.5306,0.1837
83b81e860ddc0cc8e2d969821c688d4d,24,0.5,0.1667
83b9e435b9899e63dce6371437e61118,312,0.4808,0.4103
83be82d655be473cb5e9c2d1dcdeacf6,198,0.4949,0.2525
83c16792f7c74ba3b7ed7d1165cbc716,331,0.4018,0.3988
83c52fc7c6dc12c8f802b6427fc6cbeb,222,0.4955,0.4865
83c77a0a3421cccfeafb54c27dca05f7,8532,0.4917,0.0124
83d0995a5d914310b2439d848ae2e4b3,353,0.5014,0.4816
83d219a752f544c0a9ec4add5db3e2f2,191,0.4188,0.3717
83d5315c4108e7a0b581370de3f9ed38,62,0.4839,0.4194
83d7d3f4b0c3445688fe7af68f576d7c,422,0.4621,0.3555
83d8aaad1d704c54b2f35621c9e8406f,659,0.4901,0.3627
83d9568b44a5aae8ab27b8df6a557d0d,55,0.5273,0.2182
83da6a3466dadb4cd51c3b7a431ef84b,18,0.5556,0.3333
83ddab6b25cb4341976fde5b07d36660,7053,0.4903,0.0778
83de64cf3eae4b44a6084becce67ca20,219,0.4886,0.3607
83de714e7ab9077f6efc1b96a80db828,16,0.5,0.125
83e3ebad6559464ab57d7574a62542db,9596,0.4486,0.4009
83e7b6602f1f940d901aaff36367fa19,353,0.4958,0.187
83e8434c95986702959ecc2d4023629b,1758,0.4352,0.4846
83e91d524cd08f76b7be7c40ef588fd7,366,0.4918,0.3934
83ea23a2d63cb3ba5fe228a5a9cc6df1,49,0.4082,0.1633
83ea95166206eaec77bc03a9f9a15b1d,2,1.0,0.0
83ee5e1a545eb8d940f3ff7c1dc94d3a,3780,0.4971,0.4926
83f21f394957352030917e1ab6b5f7ed,82,0.5122,0.3659
83f3fce7cfa644feb411b8ea5e6bff3b,270,0.4815,0.3407
83f79532d55e40199cfef4b9894bdf2a,901,0.4861,0.4373
83fad2e61b6a1a1f6eb88d46a0c059c2,358,0.4804,0.4078
83fb3fe6bdfaffe976adaffed0102faf,4,0.5,0.25
83fbe4c376304cd0aefbaa600f3c8795,347,0.487,0.415
83fd5c61ae3c47edbfa5ea189832b29e,291,0.4777,0.3814
83ffebb74927d869cca0901ef417ace2,2,1.0,0.0
8400a2d88ee84d5dace19b95d25aa868,10892,0.4822,0.0823
8400e44dd0975bf2d3b4b8039fb045f9,1836,0.4864,0.3568
840176f420ef602b8955a4f36c7f107b,534,0.5019,0.4981
84037bb2dc551b3f9f2b21452055bd9e,748,0.5,0.4813
8408d0fe90cb82a6f1113f9f95f3d223,85,0.5294,0.0235
8409287df3500fd61593c034e35064ab,3453,0.3608,0.2262
8409350ea64f95a8d9275bc0c9e9014f,1770,0.491,0.4751
8415e73f2d508304e01911b16265a850,9375,0.4652,0.4779
8415eed24f29e8d10e3ed00ee576a932,859,0.4773,0.0279
841c194f399d502306b4ebc58df22439,80,0.525,0.325
841f25b776448db6daeb2f616b7a1937,684,0.4649,0.2807
8422d7fcf809539277b8dbe0da8ca5a3,711,0.481,0.0942
8427ceb17855468696307474f6bcd766,598,0.4783,0.3344
8429529fa2044b4790a34e34243e2ab5,359,0.4875,0.4847
8429990c5c95bb6665cd9ab364e3642d,266,0.4962,0.3647
842ba38367dc4817a16b4dcbe3a4dcf9,1170,0.4872,0.4308
842d812ed8ec0c2d2b5f1b7867efa8cb,306,0.4967,0.2484
842da48ea753ece4039fe0d3052ba63d,8,0.0,0.0
842db8513af9441aa3fc1fd9d0f677da,133,0.4887,0.2256
842e5343de73312ad3befeec0c0a4d94,110,0.5273,0.3818
842f770a5e370134505d82f8aa4cc81b,629,0.4833,0.4436
8432ea3b38636c1199a9813093ac5de8,686,0.4825,0.4329
843441f6f032033f844574a8c1da3256,241,0.4564,0.39
84349f76c0ab80cabe5f27eae67bfb03,157,0.4777,0.3694
84387f794395aa574b88a8d6642ae793,84,0.5238,0.1429
8438d759a7130c7732e42473ca880a3d,306,0.5033,0.4902
843a10f8726b4353b62e51f9adad3274,114,0.4123,0.3246
843accc25ddd419c9ff0023f3e640352,316,0.5,0.3228
843bc5465996d7dd066afeede5b85479,284,0.5,0.4366
843f9af84d05434cb8c153dd95ad245a,71,0.3944,0.338
84410914f54341929f03f346f0246dca,138,0.3841,0.3261
8441ee6fe00fbb820618e045fa636646,6081,0.3496,0.4098
8442ad60b50d414b8ddd878c0c62be7b,18,0.4444,0.1667
8446ec36641c9a5b555b70d6df7e9b87,76,0.5789,0.4211
844892b5379c5f07cf03a78999fcb056,138,0.5507,0.4203
844daa57b5e40945d7de09b358099a3d,520,0.4962,0.4962
844e3de575d741eb97d497747366ceca,135,0.4667,0.437
844eae1cc296d56d7dc7ba841561f524,714,0.4986,0.4986
844eebe2738d23535d1377492a707dc2,2,1.0,0.0
845446aa0bc945a391ad0f64cf2a11aa,408,0.4853,0.4363
845634f711464ddf708655868bcb695a,2,0.0,0.0
845995d761648030ce145200692b7d41,72,0.5,0.3889
845a646b66ca93d5e5ea95fe607780ad,299,0.4983,0.388
845bbe0a0e9d79ccf1bd301904618b40,58,0.4828,0.4483
845d119e31c2743a25ab1af16a3353c3,216,0.5,0.4815
845dbd87234627682c4fb8711b08bbb2,459,0.4837,0.4858
845de7751020559d6882db86b6ef8f3d,10,0.2,0.0
845ecaec73ec04ff98b98f105397933f,154,0.5065,0.4416
84613c0a220adabcede153219193f183,282,0.4965,0.4965
8464a4f03264b62a33db72f8289c8ebc,107,0.486,0.2804
84652fb752503f3dd2bdf0d985211e34,471,0.3694,0.3206
846620daf805ac6c40a122ec0336e3c0,495,0.4808,0.4061
84662e115dfb46d89efe7145227a4cd2,1166,0.476,0.4794
84672945a922423a9d10cf1293c1e765,548,0.5036,0.4854
84676e1656688faed9191e288a3079b5,12,0.5,0.5
846791e6e4b24e66b686e0e5e3623ae2,198,0.5051,0.202
84680efc92d07d63c6773f9bc6adeae0,126,0.5397,0.254
8468d93e4eab443ab77435f0775c9c07,254,0.4961,0.4094
846a728e5f7c43bc839e70ba6bd8f5a8,9217,0.4904,0.0554
846d0ca504a1c1d809bfe470bd5b1a6b,161,0.5528,0.236
846dea904cd5e20b3f13815e09966830,215,0.4977,0.1302
847025ca21e196d3a4c411feeadce8bb,53,0.0,0.0
84708a129f7e97a8168768f1f806aca5,204,0.5343,0.3971
8472c58b09cfabc838ae639bd3a3befe,320,0.5062,0.4562
84755725d0574cf3a51643640d0ac38d,98,0.4796,0.102
8475e052983b4620a61565dfd6d66dfe,256,0.5,0.3672
8476ca1ec54507a37525c5314b9680ab,124,0.4839,0.4194
84774b0a13e79b873314494aed8ee59f,29,0.4828,0.069
84786967e9dc74cc453222b089e13e43,347,0.4928,0.4841
84790eee230280671d18533ba17d8b60,1,0.0,0.0
847933fe20e6dfc0a8c0139912c7f4da,444,0.4955,0.473
847f5fe1fcbf645c2e126a4444337a10,124,0.5081,0.0
84813e04bb2e4c76a2e39e7e4e4bcfca,2428,0.5004,0.0029
8485d3130dec4bf3b20d8938338c6800,112,0.5179,0.0714
8487255bf3e7e9357af49907782a6753,118,0.5085,0.2373
848b677888b649ef8916dca0fa7d73a1,141,0.4113,0.3901
848bda9fd1144a71bdbfb8fa8ef3862f,181,0.4917,0.1768
848bebe30c5bf4796dffe2e568a1d722,174,0.4828,0.4598
848c337a4d7b6eed60af79a4656777d4,51,0.4902,0.4314
8490285d3753c17cea0c48b13b0d7ac5,141,0.4823,0.4184
8494f98ee53c57f77e91e39402c1f087,10,0.2,0.0
849607ae5aa84d6f96de490f55946379,324,0.5309,0.4568
8496dad27ba54c9c9d438cd5c4430e6d,618,0.5049,0.4887
849703f357799547dfce38db7c827e22,5,0.4,0.2
849daf487b2bbb1b16c2aaa3e783d772,1340,0.4836,0.4896
849e73c68fdb024e123b4ffecf4cd3ac,167,0.521,0.479
84a0236b9558eb84aa7aa031465730cd,266,0.4887,0.4211
84a231c845f57ee2742ee3c19f015320,553,0.4792,0.4882
84a3bd1ca89a27b70e96ed7515020618,58,0.4828,0.2759
84a66acd113d8b5a984cc0cb947208b4,3176,0.4455,0.0856
84a7ccba63587148bf8bfc0c7cd5d01c,5098,0.471,0.2585
84a95b40aac6494cbe21c3014ae64eb2,28,0.4643,0.2143
84aa0fa6bdf0cc5c32e161ad3bc7f1a2,50,0.48,0.48
84adb2b2b7082e9ab856085920bf2731,4,0.5,0.0
84b18a82d2c3ae059ea1c3d971c0c4bd,84,0.5,0.4286
84b41218ca524789b34836c375b9730b,155,0.4774,0.2065
84b796244346057cb87aa084d86e9bc9,64,0.5312,0.3125
84bc475bd9bad3a6546d117d7af46305,3382,0.4843,0.4624
84bd21a1841319ca24462afe6ed4b541,1055,0.4995,0.4967
84bd2549ed5e4788b56def3ee3ae256b,8729,0.4605,0.0459
84bd2cfcdc4a42a9a112a029936edd1e,40,0.45,0.2
84bdda11444ba856071811c2cf5de794,139,0.5252,0.446
84c073f923ffaa511536a4ef7097479d,2,0.0,0.0
84c1a9472c744f04b4e98dbd95734ec1,286,0.4755,0.4336
84c674e5c185e07abeaf7e7b9a69b0df,2,1.0,0.0
84c6ff70c62f463d8ba4b38f93034b57,672,0.4807,0.1637
84c98be2a43c4f47bd9714e2cb6eb297,2,1.0,0.0
84cac2a0a024a40d2527125ce7fe201b,696,0.4799,0.0517
84ce74edad904641811e47b172a176c1,141,0.4184,0.3333
84d625b4f09846808dd9e76a898b5931,704,0.4545,0.4432
84d7dc44746c409bba1789a0dc55c208,314,0.5,0.2866
84dac35fca6ebfe6e30b3ebe60c2dbcc,95,0.4947,0.4211
84e2e4a3c01768cc568713d896bfdc90,918,0.4946,0.098
84e7e871d196523fb3c19da82982b38a,56,0.4643,0.1786
84ecc2f54e0fe36345f9d06863eb3364,410,0.4927,0.4585
84f43b84fc8d4f99a160cdda974707b9,183,0.4754,0.2896
84f6a418755e48a28c4bbe31121f53c7,91,0.5165,0.3736
84f7026840244c5ea37b9233113b2390,212,0.4953,0.3962
84f7d01a3e0df3123a471d27d05e2340,10,0.6,0.0
84f8a12df762a241c25803ff1c3b3dce,100,0.44,0.4
84fbd1cd0795469e88dc0f1292e007c3,233,0.5107,0.3605
84fee8705a174df1bedea3c1a5ae31a9,1258,0.4928,0.4777
84ff0333d99d4644997c7c487451d97e,447,0.4855,0.3647
84ff4e523de568f4a0ec2db4d6aa5359,24,0.5,0.5
850095e7ec6a4aff8986e85576a00783,4372,0.497,0.4666
8501bfb9a51623e51e08021baa0f2246,272,0.4265,0.4265
8502affcf8f347419d060c548bc99f4a,75,0.4533,0.2667
850752e27f264ba69a74bb9c18cfe3fc,518,0.4884,0.473
8508651044de9e5a076e8b18c67517d5,400,0.4375,0.435
850a2599a9b244a5b4d66c2a2ce4b7ea,1906,0.4743,0.2183
850c46c8d5dc0d266530c7c91a001e6f,770,0.4857,0.2649
8514069de2ab99ec9803c8f320686a22,147,0.483,0.2857
8514eb628351ef04024636205fdfdc8e,927,0.4973,0.4595
8517f5f50d75d5582a080aea6f5812e7,436,0.4954,0.4633
8519c5639c7945afa6e62d8a91d415f1,506,0.4783,0.4308
851e4ca9028a40dd95ef42c3389023ad,182,0.5055,0.4725
851ea5f85c7746a8bbb2d698667b2cbb,433,0.4827,0.4734
851eb0098abbd2c2e6656ec32e6865ef,231,0.4978,0.4156
85211562e1424be4a36914fe6562691f,169,0.503,0.3787
8522a9577f2549fbad87776037b93c1a,176,0.4034,0.3693
852619cd59a7278ccc35426a8b407ac1,92,0.4783,0.4783
852afb4d03f2ebdcab01e48cd9d1b18b,767,0.4967,0.4511
852d6de1bfcbd0a3df85eaaba02e05e6,176,0.5114,0.4886
852fd87f3767484fa3750e433ad844c1,12490,0.4514,0.0756
85348418d067b9da995eacedaae07e2d,4510,0.4792,0.4446
853651febe1a3f45f74849777cb6cd1b,48,0.4583,0.4167
85372b694c7643f57c9485fdefd5d3c7,2,1.0,0.0
853b56b014ba430791cb3fc9979c15e8,315,0.5048,0.4571
853deeb52abed61286e15b44c3751822,325,0.4585,0.4677
853e338233f61e86421d9822a0d864c8,1468,0.502,0.03
8540449d38ef47b39cb44c8eaf6107fe,621,0.4863,0.0322
8541a37898b8967107973ff1c0b0f875,177,0.5028,0.3164
85435ffcbac59d05f56da0578f3b8bbc,1394,0.4878,0.4986
8543bf77413e350151d91f83cffa0d65,6,0.3333,0.3333
8546c1200a4cef34ad5fe121227daa63,87,0.3563,0.4368
854a36f293ca4f05bb11e85b3828b55d,648,0.4769,0.4244
854b56c5f3bf4262a601810c3d79f9b8,128,0.5,0.0
855192cf4e274920810cf260da1acf9f,1081,0.4949,0.4746
855ca9f401ed429ba95b253295900ae7,164,0.439,0.372
855cca3b3b6360ac4c934726de49fd5c,479,0.4885,0.4154
855dd29541e3d1eab8e4d9fbaea1f2e4,856,0.4778,0.4907
85635e78ebb5a8eac72aa4fae6d11566,2,1.0,0.0
856a7f6619d01c5d9cc062dbe8d851d2,140,0.5,0.2429
856bb8def46a9e591caa30a08fadb4e4,176,0.5114,0.3068
856f31547672fb132047dde4b1389578,40,0.5,0.35
857284e0e346759cd7ee9696f1af6ef7,113,0.469,0.4602
857386a1a9c72597fb9f661e59032c6f,38,0.5263,0.3158
8578f52e10d04fb3834796049001a6b0,103,0.5922,0.3495
857d4da22a37ac8c4de6098afc054022,447,0.4989,0.0067
857e83ffabab4d93908813a2a7cb994c,469,0.5011,0.4691
857ec3fe832e47900443db4252fd8192,967,0.4995,0.4819
8581f4a5f0514042bd7723a094a3e1d1,33,0.4848,0.0606
8582b3075909888b8f1666f412a7a7fd,256,0.4766,0.3438
858300f51b704743b4ca208287d05023,503,0.4911,0.3161
858437d20d6fefadcab6388b51b7b525,93,0.5161,0.1183
8587687229f78e503d7a3aa7e1e188d0,254,0.4843,0.5039
8589a226b6b879f191596d3f5044e54a,32,0.5,0.0
8589e87c9add29699ee5550d3dc7576b,7820,0.491,0.0496
858b313c487b673857bfa85e5787bcc9,292,0.4932,0.3938
858b33945927ca2496ffd89dca24a00e,20,0.5,0.0
858c48a1b349468e9f43c8d4891cdda6,2,0.0,0.0
8590bad63e8bf43546e799b6940ee38e,11659,0.4715,0.4389
85928719c7344f87814311177a2512a9,17157,0.4783,0.34
8595d060116c189837f193b0078f6549,141,0.5177,0.3546
8597dd2b6cb725e965bad0cc365a3040,222,0.509,0.018
8598081a6d7d42048ef708ef5108201b,811,0.4809,0.4476
859991f0d2b64700a040525f867d741f,475,0.4947,0.4716
859cdbc1fdc0585d2ce367c78b5dbf47,477,0.478,0.4214
859d40fa45144903ba351870812a584a,28,0.5,0.0
859e596b5d40edd9c77d1152ea484b23,2930,0.4307,0.4597
859e8941734e3c91cdbe8f2807d1f967,16,0.5,0.5
859f8947b133f540fbdc8062e123e9dc,340,0.5059,0.4941
85a0311c4cf2bf9aafb52f3b75560323,143,0.4825,0.3776
85a0d05cef2b8e38d1e6cca36eb35ce6,1487,0.4452,0.4022
85a22dc9ede8a89bc5d5a33676e6cc7c,614,0.4805,0.487
85a2ced716cd979caa7736963854a643,5280,0.497,0.4943
85a311751366818f68ff8fa1ac3a7ec3,107,0.5514,0.4299
85a65a4d925a69e4dcc4d28ba8238595,407,0.5086,0.4816
85a6847ffc5bbe969db4462a04d51960,2,0.0,0.0
85a6d17b1aa141749ec41f51fc05921a,672,0.3958,0.3854
85a770e6c90043d6f49b4447e9b2092e,72,0.5,0.5
85ae36fcd11710a74e3f235dcab685b6,186,0.4892,0.4355
85ae52d55b55bc1bcadd4ac4a1c3229e,237,0.4979,0.3755
85b5714abc33fbfba17e9263dde9af8f,2164,0.4977,0.4995
85b5e34135c4a40c602c6c6bd384fb16,1,0.0,0.0
85b6d1ac53f842089b52426eef8e773c,2080,0.4712,0.4279
85bc218f91034cf2b0594c09f64c8fa5,625,0.4928,0.448
85bd2bb03fd742ccecb7ba5f4ba474d3,1398,0.4721,0.2947
85bf9a61da87ccf1e28ea189e2152688,215,0.507,0.0419
85c18facafc54c0ca56ae8d1afae50a1,503,0.4712,0.4135
85c2914743cb5bf422242c08789ece74,26,0.5385,0.2308
85c68ad299e494452b5adb393a98a957,580,0.4845,0.4172
85cb3b1bf8742f119e1d765ccbe07dec,630,0.4619,0.2571
85d20e94c115cd48ba389aa4694b54e5,106,0.4906,0.4717
85d309f6e89e11423cb5c56df03369cf,3900,0.4974,0.4923
85d33660040f0a6cbc72a86637d08ff2,906,0.4978,0.4989
85d511c21b451f82d5bd2f7b4751cc1a,197,0.5025,0.4873
85d5408825744550ba21cf06aaf53033,60,0.5,0.5
85d56c7530b34f9ebd28ab1d73ecf8d0,2571,0.492,0.4695
85d611c16bbdf51443fa0719ea08e790,112,0.5179,0.0714
85d8508dea9facba262a833e8df0b5f4,423,0.4988,0.3853
85d8772ef813d8829738bbbf7ff911e7,1268,0.485,0.4416
85daa30b75ae59da8f7b06f1498584c4,523,0.4895,0.4168
85dcfab6644da384b07b224f17d4f1c9,369,0.4824,0.4119
85de81bbce5f43389efb6751ad84b921,2309,0.4764,0.0199
85df34fb92484e898ad71c6a29b88a46,617,0.4959,0.4408
85df46bd64c8ad7e0d7a4fb818818235,26,0.5385,0.2308
85e05b1f8cf24abab63ba21d3e2f5b77,39,0.4615,0.0256
85e0d4b8ac0767d2738ed8c617f69795,809,0.4907,0.0989
85e0e8f308025763a4c0f6495aca1b6d,1072,0.4767,0.3069
85e4eef163e346bd88f5be066f21f6c0,104,0.5,0.4615
85e59f2f4433e7b43affc46a2e8a38ec,63,0.5873,0.3175
85e6f1b2d6adbd33c900102c18dc59e8,74,0.5135,0.2973
85e70be76afc25189a062c61dd73d5d8,4339,0.4395,0.4038
85e8226d167548b581a344ec6ef883e3,697,0.4778,0.4591
85ea097147c1047a308f63f38677ba51,1885,0.4833,0.4796
85eae7b0368a45dbbaa57eb116c9b5d0,144,0.4514,0.3958
85ed125f963db76b6f4f8a64021136d3,4556,0.4728,0.3264
85edb97448ab7ba2905ceecb8dc0a618,182,0.4945,0.4615
85ef16bd280f3c2b80cb601caee8f482,10,0.6,0.0
85f0faec7b183c997e8c50985141833f,116,0.5,0.3276
85f2474029bbe6084fdf0233b555a211,324,0.4815,0.4568
85f5fde928a0261c3b5a4ad3599f86c4,9,0.6667,0.1111
86008af7ca104eec9e3fc7be68730ec0,955,0.4785,0.4565
86009a8b1370ead7af71b936d9fc14d4,1321,0.4981,0.4943
8602e88b45a747faa0980d7661e92145,506,0.4941,0.3024
86037083817cf36bf5352601a5b00c56,758,0.4261,0.1227
8605ec6e0779c4faf984db51adc5e705,8,0.5,0.5
860798a782f14257b5cb069c2b729d01,373,0.3727,0.3244
860e9a8147b5bb016538d2fbb052566b,729,0.5007,0.4966
861113fd1cbf4d798d7a1f04deaab804,1459,0.4825,0.4661
86116da2cef5ba42d858aed3dd476de9,134,0.4925,0.403
