location_id,zapmap_device_uid,power_band,device_max_power
BLEY21Q,E1CGR5M,1. Slow,7200
T2JPMIU,HDZ23AW,1. Slow,7200
5GE1AR0,D7GCLH8,1. Slow,7200
MRN7VLH,QJ9LISN,1. Slow,7200
V9ZOJM1,2MB2ORV,1. Slow,7200
RLVSVXB,CVAFZVE,1. Slow,7200
MRN7VLH,H1NK2AU,1. Slow,7200
KUZXFG8,ZSA4W7M,1. Slow,7200
YOIB05U,71FA6XA,1. Slow,7200
84WT67L,EKKFDI7,1. Slow,7200
G6CKOTG,DJOFPCA,1. Slow,7200
ADU61YH,N1WGLJK,1. Slow,7200
97QMN8D,QSWYSUX,1. Slow,7200
2S0UT05,ES0O5BJ,1. Slow,7200
ZF0W6XM,J2AR930,1. Slow,7200
V1RZATP,2AFM6VM,1. Slow,7200
VHNQDMX,RLSMP7N,1. Slow,7200
3D0I6EF,1705FWO,1. Slow,7200
4HMCFQ0,9G9RVA0,1. Slow,7200
WGMS4SY,7CG6QVN,1. Slow,7200
5GE1AR0,62MLHM2,1. Slow,7200
MKD4EUI,B2NOXQV,1. Slow,7200
B8U79M5,BH8I7NR,1. Slow,7200
XRNZMYS,54EGCLQ,1. Slow,7200
B8U79M5,CQ5FRKM,1. Slow,7200
MRN7VLH,OG3N8DR,1. Slow,7200
KIADB98,4M90FY5,1. Slow,7200
DSGTRXI,M3KTS4U,1. Slow,7200
UWED8IB,RQM6XQD,1. Slow,7200
A3Y0SRV,EHWEHEQ,1. Slow,7200
51QBRF9,3KFTL2O,1. Slow,7200
AO9T0DO,DYCRM2S,1. Slow,7200
3D0I6EF,2019ZN3,1. Slow,7200
HE86LC4,RVDFNXQ,1. Slow,7200
JOSVPDQ,3XADZUS,1. Slow,7200
WGMS4SY,DSJ0K4X,1. Slow,7200
84WT67L,4DNQ2FI,1. Slow,7200
VAFSKOA,KECA6CM,1. Slow,7200
23RQXRM,AXKHG2N,1. Slow,7200
UNMT2L4,FWS1JUY,1. Slow,7200
6OZ7PWW,5YOC45I,1. Slow,7200
B8U79M5,EFVZAKO,1. Slow,7200
51QBRF9,W8KY3IT,1. Slow,7200
F7HONAU,FDEIR2X,1. Slow,7200
EU9X0Q8,R730BVE,1. Slow,7200
G2F5HZH,NIOKNBZ,1. Slow,7200
N1D8RR6,D7IK0SY,1. Slow,7200
84WT67L,PYJRMOH,1. Slow,7200
FI9RL37,GTR4S21,1. Slow,7200
3D0I6EF,5ZRHZKX,1. Slow,7200
5GE1AR0,84M882W,1. Slow,7200
6OZ7PWW,BRJDK7C,1. Slow,7200
E0Z5RT1,E7VAL1D,1. Slow,7200
MRN7VLH,XOU3IJB,1. Slow,7200
MRN7VLH,HDG684N,1. Slow,7200
MRN7VLH,X31L0IW,1. Slow,7200
U8AN0H6,2L1OEV3,1. Slow,7200
ZBQ0HGL,FHWLHVS,1. Slow,7200
B8U79M5,BZNLRIT,1. Slow,7200
5GE1AR0,CPTHI7C,1. Slow,7200
WGMS4SY,409SHDA,1. Slow,7200
0VODRCQ,YG2FJV5,1. Slow,7200
2GRIFU6,6FORWGK,1. Slow,7200
0DMLSUY,67V3I45,1. Slow,7200
3D0I6EF,D7SNHMQ,1. Slow,7200
MRN7VLH,S1LZIHB,1. Slow,7200
XRQ5YTS,87P57WK,1. Slow,7200
IJ68GTX,UTFWRUM,1. Slow,7200
AWZ6K1U,WK4KX66,1. Slow,7200
WGMS4SY,6LLLLFW,1. Slow,7200
E1WDFCA,FFEA5QW,1. Slow,7200
3N9OXSZ,2U7812L,1. Slow,7200
3I7ZG92,6EBDVNL,1. Slow,7200
EU9X0Q8,QJ1SCO2,1. Slow,7200
84WT67L,E2NW2HX,1. Slow,7200
E1WDFCA,M4W8T5G,1. Slow,7200
ALCJ5PG,BK53R4U,1. Slow,7200
4KTY1DE,PDYCG2U,1. Slow,7200
4R538O0,7HMQ1S6,1. Slow,7200
BOM4C6R,DEXO26H,1. Slow,7200
FNCEBKD,J2I10VA,1. Slow,7200
2S0UT05,688Q19Y,1. Slow,7200
ZF0W6XM,YZV17AK,1. Slow,7200
FBMCMKM,IFOPZB9,1. Slow,7200
4R538O0,82QELAL,1. Slow,7200
7ILOD2L,ZRARXKV,1. Slow,7200
150NE2X,6PMEXIQ,1. Slow,7200
2S0UT05,98A2DVE,1. Slow,7200
3D0I6EF,5FUKZWU,1. Slow,7200
WGMS4SY,5511GJ5,1. Slow,7200
3D0I6EF,AGNH9CC,1. Slow,7200
AO9T0DO,8KWACN4,1. Slow,7200
84WT67L,9641IC9,1. Slow,7200
3D0I6EF,CDR7742,1. Slow,7200
NCBP9IE,BX8R1OI,1. Slow,7200
B8U79M5,31DE8C6,1. Slow,7200
T2JPMIU,J6U5KIZ,1. Slow,7200
IMSV0JA,0HEJXTX,1. Slow,7200
YOIB05U,J8X2RBG,1. Slow,7200
2S0UT05,7EJICV2,1. Slow,7200
7AIH4C5,AKBA4LM,1. Slow,7200
2S0UT05,9XRZHFV,1. Slow,7200
MRN7VLH,JLZ8B0T,1. Slow,7200
9D2PEIF,IC23F85,1. Slow,7200
3D0I6EF,FVOT8NI,1. Slow,7200
EU9X0Q8,JTZWVYF,1. Slow,7200
2S0UT05,29QMPHW,1. Slow,7200
ZR9ZCAV,CNBEIKN,1. Slow,7200
CVXHNWI,KD1I0Y4,1. Slow,7200
F7HONAU,UKXKXZV,1. Slow,7200
7JNOZG5,DOMKX3W,1. Slow,7200
U85YGR1,EJI0YW3,1. Slow,7200
S6G5YCY,YRQ2KIW,1. Slow,7200
WGMS4SY,17ZCR80,1. Slow,7200
WGMS4SY,5JFKWAE,1. Slow,7200
XCGLWFA,AHYNTY4,1. Slow,7200
MHGEZU7,7Q11QF4,1. Slow,7200
AIMDY43,5XO5JEK,1. Slow,7200
3D0I6EF,CL8IUHY,1. Slow,7200
M2ZDTVF,TZX3CYS,1. Slow,7200
2S0UT05,YY1WX4X,1. Slow,7200
O4FI0M2,V85SEY7,1. Slow,7200
8BOUMDG,CY6XREO,1. Slow,7200
H34RTA8,COWB2KV,1. Slow,7200
UWED8IB,8BKL5J0,1. Slow,7200
3D0I6EF,BUXOHLU,1. Slow,7200
MRN7VLH,GZOFQEN,1. Slow,7200
G6CKOTG,MLPPG7P,1. Slow,7200
SE7WOG8,4WHW73Z,1. Slow,7200
FHQQRGT,N5SQIFQ,1. Slow,7200
ZLHNMS9,8M64W13,1. Slow,7200
MRN7VLH,VDZQHN8,1. Slow,7200
3D0I6EF,DW9TXVR,1. Slow,7200
1C4G2N6,OH2R8Y7,1. Slow,7200
LMKEBBA,64CZVS1,1. Slow,7200
KBFUBCK,9TBYRY5,1. Slow,7200
C5NUM16,XVP4THU,1. Slow,7200
3T0TO3M,7UEA9FS,1. Slow,7200
ADU61YH,S7BYL2U,1. Slow,7200
MRN7VLH,0B18OF9,1. Slow,7200
N89HX6D,TREBWL8,1. Slow,7200
3D0I6EF,85SFCEW,1. Slow,7200
IMSV0JA,YZ5UWXS,1. Slow,7200
XZAFWPU,KR20YXT,1. Slow,7200
XZAFWPU,R22RRJB,1. Slow,7200
3T0TO3M,9VSOZJ9,1. Slow,7200
IJ68GTX,LKTYAN5,1. Slow,7200
IJ68GTX,YLRXG7I,1. Slow,7200
2S0UT05,9MLP93R,1. Slow,7200
YTY0EJT,0FTV6FU,1. Slow,7200
B8U79M5,6CLXJ1F,1. Slow,7200
Y8Q0NWH,8R5AG2M,1. Slow,7200
9D2PEIF,R51Y0L4,1. Slow,7200
3D0I6EF,52HLI18,1. Slow,7200
B8U79M5,8NV3M3A,1. Slow,7200
84WT67L,67ZRRMQ,1. Slow,7200
2S0UT05,3NST93A,1. Slow,7200
MRN7VLH,A78LYRU,1. Slow,7200
MHGEZU7,Y0UNY4F,1. Slow,7200
WGMS4SY,206PB38,1. Slow,7200
9IEP3HI,XCRQLW6,1. Slow,7200
2S0UT05,B193Y6V,1. Slow,7200
1HV946I,5839Q9S,1. Slow,7200
SE7WOG8,UIPNF2P,1. Slow,7200
8A33R84,7Z8H21A,1. Slow,7200
T2JPMIU,FQ260EN,1. Slow,7200
IMSV0JA,YDEKZTL,1. Slow,7200
AWZ6K1U,EG1LP3D,1. Slow,7200
5GE1AR0,RU9HD6I,1. Slow,7200
EU9X0Q8,QOME4WI,1. Slow,7200
6IOLKSG,7FPRG40,1. Slow,7200
EWWY2XD,N7S2E4K,1. Slow,7200
Z1ONQBG,6QFKBVE,1. Slow,7200
7AIH4C5,D6AYCG9,1. Slow,7200
JVO67BA,GQFH0YT,1. Slow,7200
EU9X0Q8,I691072,1. Slow,7200
AO9T0DO,8AH6NXS,1. Slow,7200
PYMTFI2,FBLM3ZQ,1. Slow,7200
B8U79M5,EM99L2M,1. Slow,7200
97QMN8D,KORCW6F,1. Slow,7200
B8U79M5,8KH7PBC,1. Slow,7200
LV2BITR,NMO4K65,1. Slow,7200
KIADB98,MC2K1H8,1. Slow,7200
WGMS4SY,9OFISAC,1. Slow,7200
EATFZ3G,K3EHVWC,1. Slow,7200
AIMDY43,6DI81EO,1. Slow,7200
IJ68GTX,RMN1GSM,1. Slow,7200
EP5VSNH,6NL0IK9,1. Slow,7200
ZTSBGKL,QGWRNZ1,1. Slow,7200
MRN7VLH,XS4U9JD,1. Slow,7200
5GE1AR0,835QKIP,1. Slow,7200
3D0I6EF,7I5S430,1. Slow,7200
1HV946I,AW1PSSW,1. Slow,7200
VZ4U8IT,IRG4X9L,1. Slow,7200
B8U79M5,3GFZ06E,1. Slow,7200
MRN7VLH,K3G0UXS,1. Slow,7200
MRN7VLH,IO031CB,1. Slow,7200
0MQ6LIG,BQMHPWC,1. Slow,7200
3T0TO3M,66RXN0Q,1. Slow,7200
3D0I6EF,7ZJYZQ2,1. Slow,7200
7JNOZG5,0GMDG0T,1. Slow,7200
9IEP3HI,APUP6CS,1. Slow,7200
MRN7VLH,BVYPJZH,1. Slow,7200
OGFG62L,DAXYVQI,1. Slow,7200
6I2CMRB,42QOEIF,1. Slow,7200
WGMS4SY,2KMILK7,1. Slow,7200
MRN7VLH,7XF6RNT,1. Slow,7200
ZFHKE2L,3MFF3RR,1. Slow,7200
B52Y3T4,F2EOGK9,1. Slow,7200
1H7R9F8,08S9XM3,1. Slow,7200
FHQQRGT,H2E9XYL,1. Slow,7200
U85YGR1,BTCH7MJ,1. Slow,7200
MRN7VLH,LF76VYM,1. Slow,7200
N1D8RR6,8SQPSZA,1. Slow,7200
LC2RP69,08ZMNKV,1. Slow,7200
YTY0EJT,220JBES,1. Slow,7200
B8U79M5,BICG2W9,1. Slow,7200
V1RZATP,E7N6RYD,1. Slow,7200
XCGLWFA,QTGUVZ6,1. Slow,7200
KIADB98,Y0JUO8K,1. Slow,7200
IMSV0JA,YT5V9HM,1. Slow,7200
D0YGFH2,KC7OVLT,1. Slow,7200
CYH19TL,PRYCKF4,1. Slow,7200
RJGQBXX,AL1KARE,1. Slow,7200
3D0I6EF,9N6MOU1,1. Slow,7200
GEYZXXX,MQFVQRF,1. Slow,7200
9F4LCCF,847T7ER,1. Slow,7200
14ZSYU0,7MGOBEQ,1. Slow,7200
FNCEBKD,3072IL8,1. Slow,7200
B52Y3T4,AV0IF8U,1. Slow,7200
IJ68GTX,KON2JS3,1. Slow,7200
CGBVCR7,UYVIJSC,1. Slow,7200
YHIO2A4,ZYV2LED,1. Slow,7200
3179XHJ,2ACGSUO,1. Slow,7200
3D0I6EF,ELPDZGQ,1. Slow,7200
XRNZMYS,VFIA8FJ,1. Slow,7200
EP5VSNH,LGAN7V8,1. Slow,7200
ZR9ZCAV,NOZER26,1. Slow,7200
GEYZXXX,UKXQACP,1. Slow,7200
BLEY21Q,F1N4X6B,1. Slow,7200
84WT67L,8F4M2UU,1. Slow,7200
2S0UT05,8WDCQAZ,1. Slow,7200
3D0I6EF,EGGI4BC,1. Slow,7200
FBMCMKM,DXA69D2,1. Slow,7200
3BKS51O,ERWUYG9,1. Slow,7200
XRQ5YTS,DK7LDOT,1. Slow,7200
KBFUBCK,1V906V3,1. Slow,7200
AI1AJWK,71H6ASI,1. Slow,7200
ZLHNMS9,O42QKDB,1. Slow,7200
WGMS4SY,AUTB6HT,1. Slow,7200
CGBVCR7,8XOZP27,1. Slow,7200
MRN7VLH,JQP3I7N,1. Slow,7200
9ANMK7U,B3UDOG4,1. Slow,7200
6GTLERK,CIAV2XL,1. Slow,7200
MRN7VLH,2ULS0G6,1. Slow,7200
3D0I6EF,8R0BE57,1. Slow,7200
KIADB98,OVSI6NH,1. Slow,7200
14ZSYU0,7Q1ED49,1. Slow,7200
3X0O4EP,IDB4HXM,1. Slow,7200
A3Y0SRV,6GXKZHN,1. Slow,7200
Y8Q0NWH,71H29E8,1. Slow,7200
WGMS4SY,DP3DJHU,1. Slow,7200
3T0TO3M,9J5EWAQ,1. Slow,7200
OGFG62L,U3H2IAD,1. Slow,7200
XGP3QN1,JTIQDAW,1. Slow,7200
EYBLFU6,UH54FZ9,1. Slow,7200
1HV946I,54YCALG,1. Slow,7200
IJ68GTX,W4YOJZA,1. Slow,7200
WGMS4SY,1MCM9TL,1. Slow,7200
APQNHDA,GKWDMNJ,1. Slow,7200
S6G5YCY,OEWASRC,1. Slow,7200
KUZXFG8,EYESSL6,1. Slow,7200
QF6IVU8,OKVFA8T,1. Slow,7200
A3Y0SRV,BK9VLL8,1. Slow,7200
WGMS4SY,2JPOX4F,1. Slow,7200
EAIJ3BS,V2GVESZ,1. Slow,7200
4KTY1DE,XWSULXJ,1. Slow,7200
WGMS4SY,BRCYSQH,1. Slow,7200
YEUJINQ,8E54FMK,1. Slow,7200
150NE2X,ADPH5I7,1. Slow,7200
MRN7VLH,5EKBH0L,1. Slow,7200
HE86LC4,YXDDO78,1. Slow,7200
1HV946I,DIZZRLH,1. Slow,7200
EP5VSNH,B3Q1LG2,1. Slow,7200
7ILOD2L,JBUWTMI,1. Slow,7200
9WNNEVA,B1VHPNL,1. Slow,7200
MRN7VLH,5ANF9DZ,1. Slow,7200
EP5VSNH,5KR38IQ,1. Slow,7200
B8U79M5,3WU5WRQ,1. Slow,7200
S8SWPTE,VW1BE7P,1. Slow,7200
MRN7VLH,5GQTCYP,1. Slow,7200
Y9KLANW,QOK264J,1. Slow,7200
Q4SBIZW,W3Y4MOZ,1. Slow,7200
QF6PLIW,Z2JCULG,1. Slow,7200
2S0UT05,52UWKJE,1. Slow,7200
EU9X0Q8,MRUQJN7,1. Slow,7200
LV2BITR,CAYEMQQ,1. Slow,7200
I6W8NE9,50HECU7,1. Slow,7200
9IEP3HI,82VGT0V,1. Slow,7200
BOM4C6R,51T5YW2,1. Slow,7200
4SO8QJB,KY26DUE,1. Slow,7200
3D0I6EF,95ZZ8C7,1. Slow,7200
IJ68GTX,BJJDUT5,1. Slow,7200
MKD4EUI,M0NAFFJ,1. Slow,7200
6GTLERK,JH7AG80,1. Slow,7200
ZFHKE2L,JLITNBQ,1. Slow,7200
V9ZOJM1,9975I8Q,1. Slow,7200
3D0I6EF,DWYUKTG,1. Slow,7200
VAFSKOA,NSCG8YQ,1. Slow,7200
LAVQ8YK,UWIX7ZG,1. Slow,7200
U8AN0H6,QOKBX8H,1. Slow,7200
3D0I6EF,ECQSVTJ,1. Slow,7200
MRN7VLH,ULQ0J74,1. Slow,7200
IMSV0JA,ZMS4A69,1. Slow,7200
WGMS4SY,4JZZ7CG,1. Slow,7200
84WT67L,9Y9LF8Z,1. Slow,7200
9F4LCCF,1JUCTJO,1. Slow,7200
2S0UT05,8KJ6RWW,1. Slow,7200
MRN7VLH,IMUJHE3,1. Slow,7200
IMSV0JA,Z6GF1VG,1. Slow,7200
9WNNEVA,BFV7NFB,1. Slow,7200
ZN423WY,NERVWUL,1. Slow,7200
ZTSBGKL,AE0DOCR,1. Slow,7200
3T0TO3M,27STV8Y,1. Slow,7200
2S0UT05,89L3YA7,1. Slow,7200
MRN7VLH,KDJUCX2,1. Slow,7200
2S0UT05,D64NTIJ,1. Slow,7200
2S0UT05,7EWJKIJ,1. Slow,7200
IMSV0JA,346QJ4N,1. Slow,7200
RJGQBXX,IY6NHOP,1. Slow,7200
WGMS4SY,3KW9VS9,1. Slow,7200
LMKEBBA,XOP20KH,1. Slow,7200
2S0UT05,8DV7TUF,1. Slow,7200
9C9QI6E,5IDIOMW,1. Slow,7300
15B5N42,1IF3V0M,1. Slow,7300
15B5N42,DUCD41V,1. Slow,7300
15B5N42,ADV3A2G,1. Slow,7300
ABD09AN,7Z476JJ,1. Slow,7300
ABD09AN,96FGHPO,1. Slow,7300
15B5N42,CXUE7L9,1. Slow,7300
15B5N42,4M6DB0K,1. Slow,7300
5QAZUEM,7ZJMUVQ,1. Slow,7300
5QAZUEM,CGYEGFQ,1. Slow,7300
5QAZUEM,B6SOIVB,1. Slow,7300
15B5N42,6AX5WN8,1. Slow,7300
ABD09AN,19MMPUY,1. Slow,7300
10B69MR,1G9ZRK4,1. Slow,7360
F2WFYAS,AA8PROW,1. Slow,7360
31LCDW4,AWI6INS,1. Slow,7360
31LCDW4,297EQYP,1. Slow,7360
28VZH3O,O81ZBKZ,1. Slow,7360
8WDB0X5,A0XINXS,1. Slow,7360
EQ9CBW3,DYU4ZYI,1. Slow,7360
EWJRMB6,BCYPAXP,1. Slow,7360
78E1WW7,9CXEWK8,1. Slow,7360
2XVPHAJ,CCMM3YF,1. Slow,7360
6N7MSGG,4PBXWPS,1. Slow,7360
3K31Y2P,20NLPAB,1. Slow,7360
EXWQJP1,AKUGW10,1. Slow,7360
1JU94M0,25BAFKK,1. Slow,7360
3PGKIPZ,H7U0NP5,1. Slow,7360
6RXATSH,3594CWE,1. Slow,7360
45OFX07,3NNNYE4,1. Slow,7360
4BTM2TK,C1PPH4S,1. Slow,7360
RAOZJYB,TVAINSF,1. Slow,7360
F2WFYAS,C190NNN,1. Slow,7360
370DLLJ,32R3JD1,1. Slow,7360
F2WFYAS,38OHABV,1. Slow,7360
48U5C27,1DLODEI,1. Slow,7360
F2WFYAS,7RM50LM,1. Slow,7360
OZS7E8I,2KALRZO,1. Slow,7360
QUKDP0S,A7NLHCM,1. Slow,7360
8Y0FNDY,PETS2E2,1. Slow,7360
9UO40V1,SBBU6X2,1. Slow,7360
8Y0FNDY,ZQ8W67R,1. Slow,7360
8AWH8CU,ECHZ2XP,1. Slow,7360
TNHIM61,EANRGUE,1. Slow,7360
D6HCT6S,BZJ1PSL,1. Slow,7360
5RCRLG4,7X82PY4,1. Slow,7360
AYR8OLC,C28PPYU,1. Slow,7360
7U9TP00,BKB0Y1F,1. Slow,7360
BGFSJB2,BN6DJ4W,1. Slow,7360
2HK8V9E,609CK7T,1. Slow,7360
10B69MR,E7MTSAU,1. Slow,7360
EWJRMB6,63C3FQ8,1. Slow,7360
A7JVC1U,B6DFJW9,1. Slow,7360
JOSVPDQ,6YCLXG9,1. Slow,7360
DZE7DTF,9IAGIN1,1. Slow,7360
DZE7DTF,6BYNGNI,1. Slow,7360
DKWRPP8,XAMAHLD,1. Slow,7360
6KRFD86,E7MY8NM,1. Slow,7360
4SST3NG,3H3V5NS,1. Slow,7360
7CJFXP6,DVSKZN3,1. Slow,7360
ANTIJSF,E16NTZ4,1. Slow,7360
EWJRMB6,9CDGUFN,1. Slow,7360
8Y0FNDY,HKVIOP2,1. Slow,7360
6N7MSGG,3DCONSV,1. Slow,7360
3KX9FVN,CSCMO9U,1. Slow,7360
2K4UJVM,2FY2JS9,1. Slow,7360
F2WFYAS,3EPJ9J9,1. Slow,7360
3VA50LG,TZQ17H3,1. Slow,7360
8AWH8CU,9WGI5FJ,1. Slow,7360
1IK1BQ6,F3KI520,1. Slow,7360
EKFDQHG,OMUOGPQ,1. Slow,7360
B1A4SLM,DZJLIZQ,1. Slow,7360
0HKPGO4,IE5WGPC,1. Slow,7360
48U5C27,67NXD5T,1. Slow,7360
B66UR8S,CFN24RT,1. Slow,7360
6OGLMWP,XU2GQ0B,1. Slow,7360
B1A4SLM,3VW1SGX,1. Slow,7360
2DVLGUI,2P2O95L,1. Slow,7360
1JU94M0,17SBAVJ,1. Slow,7360
6N7MSGG,714NNKB,1. Slow,7360
28VZH3O,40NTNJ4,1. Slow,7360
OZS7E8I,C8A8ITB,1. Slow,7360
L46YJ5B,8U62MEV,1. Slow,7360
A7JVC1U,6SQ59PR,1. Slow,7360
HTYFBYE,AFUHGXB,1. Slow,7360
ANTIJSF,8VPOAD1,1. Slow,7360
J8SSRTC,AGBAM7U,1. Slow,7360
7CJFXP6,314TAHN,1. Slow,7360
45OFX07,3RXRS10,1. Slow,7360
ANTIJSF,1JJPQYV,1. Slow,7360
B1A4SLM,8A69P46,1. Slow,7360
D246URQ,4LDCC1P,1. Slow,7360
EIQ9JWM,9TO8MA1,1. Slow,7360
AOF0OCP,ZSEBBC6,1. Slow,7360
B66UR8S,1I21VA0,1. Slow,7360
5IZEZAJ,5DASBVP,1. Slow,7360
DKPCW2M,1DTA693,1. Slow,7360
CKLVMLH,9WB3AQ2,1. Slow,7360
AI37QMF,2Z852BT,1. Slow,7360
28VZH3O,2LDO0NS,1. Slow,7360
EWJRMB6,8GGXPSX,1. Slow,7360
EC4WCGT,83SJ7OQ,1. Slow,7360
4SST3NG,A7Y3CN5,1. Slow,7360
EWJRMB6,6KU5N77,1. Slow,7360
4BTM2TK,YMTLODC,1. Slow,7360
4UKSRMG,2J2KH6X,1. Slow,7360
6KRFD86,1UAZDWE,1. Slow,7360
QM1POXR,RLUE7J4,1. Slow,7360
0HKPGO4,X4Q3NSC,1. Slow,7360
REPBYNG,IDRSJ0O,1. Slow,7360
BWM0VEK,5W5VVH5,1. Slow,7360
4SST3NG,EBAI8CU,1. Slow,7360
EVAV9HI,2Z0QI2O,1. Slow,7360
L46YJ5B,PJFRT0L,1. Slow,7360
ANTIJSF,9S4X1A6,1. Slow,7360
10B69MR,ERT339W,1. Slow,7360
3CHKC23,6SD373X,1. Slow,7360
DMYK7JK,9IBCD70,1. Slow,7360
56OZGFF,9OTJUG4,1. Slow,7360
1983MRE,7RKDECU,1. Slow,7360
3KX9FVN,3SXAHPU,1. Slow,7360
2DVLGUI,CRF9TNN,1. Slow,7360
GA9P59L,B5H2DK1,1. Slow,7360
45OFX07,13XE5R4,1. Slow,7360
8Y0FNDY,2HIS4VI,1. Slow,7360
7KBFS5A,7IK8I1I,1. Slow,7360
5RCRLG4,5Z3K6QQ,1. Slow,7360
53TJFC2,50WU2US,1. Slow,7360
B1A4SLM,44U8AVG,1. Slow,7360
58JDP6T,3U6K9S4,1. Slow,7360
7CJFXP6,BV8PX5I,1. Slow,7360
8AWH8CU,7L01ZSZ,1. Slow,7360
31LCDW4,6L7VBB9,1. Slow,7360
7U9TP00,7KTWBIM,1. Slow,7360
4BTM2TK,86P9EF1,1. Slow,7360
F2WFYAS,5P70N1T,1. Slow,7360
AWLAEY7,6EETIZP,1. Slow,7360
6RXATSH,4CBWAOB,1. Slow,7360
28VZH3O,9LQOD0Q,1. Slow,7360
AYR8OLC,D2XF57Z,1. Slow,7360
51E6TBR,1YIQ1QR,1. Slow,7360
6210Z6S,5CTQ4OJ,1. Slow,7360
370DLLJ,91ISQ91,1. Slow,7360
78E1WW7,1SLTEVZ,1. Slow,7360
AXH0XFE,8HB000C,1. Slow,7360
JOSVPDQ,14OPJ29,1. Slow,7360
3KX9FVN,D5ONX8L,1. Slow,7360
B1A4SLM,1WJI01V,1. Slow,7360
28VZH3O,DK8KD6S,1. Slow,7360
DX5YQKZ,DCNFQC2,1. Slow,7360
AEDTRCC,DFQS2QY,1. Slow,7360
3KX9FVN,2JN8LCM,1. Slow,7360
C8Y1YKV,9K5W3TC,1. Slow,7360
AYR8OLC,4PW1JP4,1. Slow,7360
EQ9CBW3,4JFDS95,1. Slow,7360
F2WFYAS,1DO1A7A,1. Slow,7360
6N7MSGG,33082GZ,1. Slow,7360
EATFZ3G,179TXDC,1. Slow,7360
J8SSRTC,8FLRRIP,1. Slow,7360
31LCDW4,F2WCE2Q,1. Slow,7360
MFMVAQT,8IW5K30,1. Slow,7360
2XVPHAJ,7R4GQIY,1. Slow,7360
F2WFYAS,803EJ8Z,1. Slow,7360
AHBK22Z,3NVFUD4,1. Slow,7360
4PYCFMI,AXKO79U,1. Slow,7360
98G4VPO,43R6QK7,1. Slow,7360
9NRZQRP,5AJ0W4G,1. Slow,7360
DX5YQKZ,25JAXYE,1. Slow,7360
LMKSQHN,B846ZIF,1. Slow,7360
48U5C27,B0GESUY,1. Slow,7360
68VP16Z,3F5T0IT,1. Slow,7360
98G4VPO,1Y141W1,1. Slow,7360
28VZH3O,468H69R,1. Slow,7360
D0BMS6R,8P1BI5O,1. Slow,7360
98GJQZI,9ASEAMB,1. Slow,7360
C8Y1YKV,F3BAFZD,1. Slow,7360
DMYK7JK,7EEX1QO,1. Slow,7360
DPOXZV2,6CEKLB5,1. Slow,7360
3K31Y2P,C8ACRPH,1. Slow,7360
EQ9CBW3,1347NR3,1. Slow,7360
1JMUKIB,C042WZ2,1. Slow,7360
8AWH8CU,7HMR4F8,1. Slow,7360
3PGKIPZ,5W7TNAW,1. Slow,7360
J8SSRTC,WAGUQY5,1. Slow,7360
C8Y1YKV,8T0NS30,1. Slow,7360
A8DSIQV,A8R4AYX,1. Slow,7360
LH8IW73,32847KO,1. Slow,7360
3VA50LG,O4OKJGY,1. Slow,7360
DX5YQKZ,OR2GU1Y,1. Slow,7360
ZUN7YS1,4UF0XDJ,1. Slow,7360
3CHKC23,6DDQOG2,1. Slow,7360
CKLVMLH,E2ZWJPX,1. Slow,7360
GA9P59L,UNGEXJ8,1. Slow,7360
TNHIM61,S4UA6VM,1. Slow,7360
28VZH3O,EO06FPX,1. Slow,7360
B1A4SLM,BDREBJF,1. Slow,7360
AYR8OLC,VNTYEJJ,1. Slow,7360
HMCP44O,EYX779K,1. Slow,7360
AEDTRCC,94OLUNX,1. Slow,7360
BGFSJB2,45VMCOB,1. Slow,7360
UNMT2L4,9F8S6ZO,1. Slow,7360
4PYCFMI,1ZJZLOE,1. Slow,7360
8AWH8CU,5VS60A4,1. Slow,7360
3KX9FVN,EOW0X5C,1. Slow,7360
1JMUKIB,F3QDW5R,1. Slow,7360
EVAV9HI,8J6MQ5K,1. Slow,7360
EWJRMB6,E1HRCM7,1. Slow,7360
8BFH6NA,DJAXLWT,1. Slow,7360
9S1EH7E,5EEKATX,1. Slow,7360
3V5JKRU,H8CZLVN,1. Slow,7360
3KX9FVN,PPQ8DJQ,1. Slow,7360
A8AOGAG,DFPBCO9,1. Slow,7360
EIQ9JWM,3CGNS9U,1. Slow,7360
EQDJY7G,ABXTSJK,1. Slow,7360
B1A4SLM,1JZ6JA7,1. Slow,7360
OZS7E8I,CEOKZQ8,1. Slow,7360
C8Y1YKV,AQXMJWG,1. Slow,7360
2D426TN,DHSK57O,1. Slow,7360
GA9P59L,11ZB3ZD,1. Slow,7360
9JTKUSR,C56J0XZ,1. Slow,7360
B1A4SLM,3UYL7G3,1. Slow,7360
BWKNWXD,C55IQ3Z,1. Slow,7360
5RCRLG4,6NAI9ZE,1. Slow,7360
73Z95QK,9387JML,1. Slow,7360
370DLLJ,43FM5AI,1. Slow,7360
EWJRMB6,3JOQ0DN,1. Slow,7360
45OFX07,3527F1X,1. Slow,7360
J8SSRTC,HBQGMHW,1. Slow,7360
DA0F3JX,3EK63XH,1. Slow,7360
A8AOGAG,8UZRFS8,1. Slow,7360
BWKNWXD,AQ4DJGF,1. Slow,7360
13HMX6X,F1J95P6,1. Slow,7360
7286XAO,1KG0NCW,1. Slow,7360
10B69MR,3AQ416V,1. Slow,7360
4UKSRMG,XGNLIUT,1. Slow,7360
AWLAEY7,F01U5Q8,1. Slow,7360
CXLMGN8,5XCHIN1,1. Slow,7360
